treatment_id,drug_name,cohens_d,p_value,n_del,n_intact,median_sens_del,median_sens_intact,fdr
BRD:BRD-K00091281-001-01-9,,-0.09,0.3807216984265499,205,384,-0.0276,-0.008,0.887791256618655
BRD:BRD-K00091282-001-01-9,,0.0096,0.9515645828583512,205,384,0.0773,0.0767,0.9938783311509337
BRD:BRD-K00091285-001-01-9,,0.1163,0.137407857730659,205,384,-0.3002,-0.3869,0.7497127982425101
BRD:BRD-K00091286-001-01-9,,-0.0501,0.5532248995138784,205,384,-4.0138,-3.8474,0.9312497399809709
BRD:BRD-K00091287-001-01-9,,-0.1884,0.07577345881955622,205,384,0.0923,0.1592,0.6673537540029525
BRD:BRD-K00091288-001-01-9,,-0.0559,0.49242165793576975,205,384,0.0978,0.1076,0.907378047870014
BRD:BRD-K00091289-300-01-9,,-0.0432,0.46125360321571207,205,384,-0.1968,-0.1754,0.9043927132066661
BRD:BRD-K00091290-001-01-9,,-0.0935,0.15152234699463651,205,384,-4.0072,-3.7622,0.7517140198448152
BRD:BRD-K00091294-001-01-9,,0.2094,0.022548058139531153,205,384,0.0381,-0.0244,0.5903092527307608
BRD:BRD-K00091297-001-01-9,,0.0401,0.7497570779093535,205,384,-0.0056,0.0074,0.9616264750669646
BRD:BRD-K00091711-001-01-2,,0.0005,0.9701316103720272,160,269,-0.009,-0.0335,0.9953495554585865
BRD:BRD-K00093437-001-01-9,,0.0499,0.6911917803924313,205,384,-0.4023,-0.4049,0.9513793443728615
BRD:BRD-K00093439-001-01-9,,-0.0221,0.8593957908418275,205,384,-0.0771,-0.0803,0.9850521568749763
BRD:BRD-K00093440-001-01-9,,0.0672,0.9119686385540808,205,384,-0.4974,-0.4476,0.9900649210308277
BRD:BRD-K00104122-001-01-9,,0.0216,0.8153227746382425,205,384,-0.2616,-0.2655,0.9762395974438651
BRD:BRD-K00104123-001-01-9,,0.1169,0.7206496631737989,205,384,-5.8861,-5.7535,0.9560787833040435
BRD:BRD-K00104124-001-01-9,,-0.0653,0.2639967609056679,205,384,-0.8149,-0.739,0.8349035894501562
BRD:BRD-K00108790-001-01-9,,0.2258,0.00803626536407402,205,384,-0.9413,-1.351,0.5046353252671404
BRD:BRD-K00141480-001-15-4,,-0.0297,0.834572300800709,146,226,-0.4678,-0.5031,0.9795125713238811
BRD:BRD-K00152668-001-01-5,,-0.1173,0.30577707147838706,161,271,-3.7797,-3.768,0.8598571231999333
BRD:BRD-K00256256-001-06-1,,-0.0122,0.6750239991113087,207,392,-0.0639,-0.0632,0.9498357228714983
BRD:BRD-K00259736-001-16-4,,-0.0873,0.4515875019609018,160,271,-1.9705,-1.8272,0.9012212063755023
BRD:BRD-K00312224-001-09-5,,0.012,0.8685702155269647,160,269,0.0487,0.0553,0.9852119206041248
BRD:BRD-K00317371-001-06-1,,0.1816,0.0979682840400377,150,258,-0.9981,-1.327,0.7044871450438293
BRD:BRD-K00337317-001-06-6,,-0.0658,0.7049650682086593,161,272,0.0682,0.0453,0.9513963729232545
BRD:BRD-K00354853-001-01-2,,-0.0671,0.46549152981139974,146,225,0.1683,0.2009,0.9044487510828714
BRD:BRD-K00405906-001-01-9,,-0.1481,0.26157292972680746,160,275,-0.0493,-0.0259,0.8338404661244238
BRD:BRD-K00486786-001-02-2,,0.0686,0.5367090595669791,160,273,0.1405,0.1124,0.9242295418470508
BRD:BRD-K00494077-066-01-9,,0.0609,0.9083322007542562,153,265,-0.4715,-0.4076,0.9900649210308277
BRD:BRD-K00495673-001-05-2,,0.0646,0.57903332764714,207,392,-0.0341,-0.0399,0.9329961501918992
BRD:BRD-K00519864-341-03-3,,-0.1356,0.3228142982237401,150,258,-0.0498,0.0047,0.8681881394541402
BRD:BRD-K00521308-019-01-9,,0.1582,0.08358557806373902,161,271,0.0523,0.0007,0.676907527700992
BRD:BRD-K00531707-001-01-3,,-0.0235,0.9161750568979325,159,261,0.1227,0.137,0.9900649210308277
BRD:BRD-K00535541-001-05-5,,-0.019,0.6034805897913942,153,265,-0.7818,-0.7571,0.9345313955643193
BRD:BRD-K00535541-001-06-3,,-0.0947,0.48253727275554437,150,258,-1.7491,-1.6743,0.9052344124341627
BRD:BRD-K00573984-003-01-5,,0.093,0.7648308136020484,160,269,-0.0339,-0.013,0.9674286288266923
BRD:BRD-K00603606-003-24-0,,-0.0702,0.6167192810425476,161,271,0.2458,0.3148,0.9361638997818772
BRD:BRD-K00610438-003-02-5,,-0.0051,0.7729580084142544,161,271,-0.1739,-0.2369,0.9691827743502455
BRD:BRD-K00615600-001-12-9,,0.0618,0.5583661245745957,151,260,-0.0165,-0.048,0.9329961501918992
BRD:BRD-K00627859-003-03-7,,0.0341,0.38100496638980275,161,272,-0.0596,-0.0966,0.887791256618655
BRD:BRD-K00634421-001-01-0,,0.0477,0.6830694414913996,158,261,-0.6987,-0.7408,0.951056024870055
BRD:BRD-K00652956-001-01-5,,-0.0345,0.6255196918707295,146,225,-2.6845,-2.6461,0.9402978024059452
BRD:BRD-K00662280-001-09-4,,0.1076,0.5603733658281655,160,271,-0.1764,-0.171,0.9329961501918992
BRD:BRD-K00673382-001-18-9,,-0.0306,0.3787492881344774,159,271,-0.2021,-0.1354,0.887517737380489
BRD:BRD-K00674894-001-01-4,,-0.1935,0.09425884598476673,153,265,-0.0769,-0.0266,0.6971868891465862
BRD:BRD-K00739965-001-01-9,,0.0087,0.7300808611811815,158,261,-0.0166,-0.0009,0.9572464646443785
BRD:BRD-K00818915-003-01-8,,-0.064,0.8803048207007476,146,226,0.2793,0.2861,0.9866949832458957
BRD:BRD-K00911143-001-01-9,,-0.0854,0.6274190972556779,161,271,0.1749,0.1907,0.9420942450459833
BRD:BRD-K00911807-003-01-2,,-0.0609,0.6399068394124627,161,271,0.0966,0.1021,0.9443658098638598
BRD:BRD-K00926464-001-01-8,,0.0088,0.6845671246371244,160,269,0.1767,0.1536,0.951056024870055
BRD:BRD-K00938507-001-17-8,,-0.1156,0.3235004609762564,161,272,0.0659,0.0858,0.8682132291123223
BRD:BRD-K00989047-001-01-2,,-0.089,0.3938565788440992,146,226,0.0335,0.066,0.8889305931741535
BRD:BRD-K01029106-001-01-4,,-0.0412,0.8840414612117594,161,271,-0.8011,-0.7874,0.9871142117460692
BRD:BRD-K01029106-001-02-9,,-0.1259,0.1435989797235015,206,393,0.0148,0.0585,0.7517140198448152
BRD:BRD-K01036220-001-01-0,,0.0425,0.5792770888986423,146,226,0.1767,0.1633,0.9329961501918992
BRD:BRD-K01039503-001-01-2,,-0.1069,0.2459788359658247,160,271,0.1508,0.1866,0.8248754958646468
BRD:BRD-K01054709-001-01-3,,-0.0736,0.344422768974488,146,226,-0.2397,-0.2227,0.877493965785386
BRD:BRD-K01080633-001-01-9,,-0.2515,0.03933365375235523,146,225,0.0588,0.1164,0.6157644673119234
BRD:BRD-K01095011-001-15-9,,0.0083,0.9554973355726977,158,268,0.0673,0.0583,0.9942277839682396
BRD:BRD-K01109406-001-03-7,,0.0358,0.705886753347966,160,271,0.1263,0.1214,0.9513963729232545
BRD:BRD-K01129913-001-01-5,,0.0412,0.6536077349681324,207,391,-1.3872,-1.4975,0.9453138419762234
BRD:BRD-K01174345-001-01-9,,-0.0154,0.8279690123414715,160,271,0.0943,0.0994,0.9785086552788488
BRD:BRD-K01231377-001-01-8,,0.0169,0.6946867873494572,146,226,0.1908,0.2023,0.9513793443728615
BRD:BRD-K01244426-236-12-1,,-0.1858,0.25331468837203286,160,272,0.2875,0.287,0.8276312913543763
BRD:BRD-K01291782-001-01-1,,-0.1351,0.07412306804873546,158,261,-0.0302,0.0674,0.6666167311932633
BRD:BRD-K01292611-003-13-7,,-0.1233,0.26198951562307915,208,393,0.0548,0.1168,0.8343849958164669
BRD:BRD-K01292756-001-25-0,,0.0222,0.6600698024036276,160,271,-0.0241,-0.0586,0.9467414360626598
BRD:BRD-K01294196-001-01-5,,-0.0266,0.6870560693149148,158,268,0.1475,0.1126,0.9513793443728615
BRD:BRD-K01295354-001-02-8,,0.0007,0.9781668866535105,160,274,-0.1693,-0.1461,0.9968230441881646
BRD:BRD-K01363385-003-01-5,,-0.3827,0.002415012751418619,146,225,-0.0671,-0.0105,0.39701597446795156
BRD:BRD-K01377300-001-01-1,,-0.0783,0.43526028087785995,160,275,0.1907,0.2166,0.8965164755428702
BRD:BRD-K01436366-001-22-2,,0.3029,0.00797168000744832,146,225,0.1286,-0.0199,0.5046353252671404
BRD:BRD-K01492390-001-01-9,,0.0149,0.9830020270937928,146,225,-0.3072,-0.2983,0.9978663531723784
BRD:BRD-K01493881-001-29-4,,-0.1959,0.06548027401997447,160,269,0.0547,0.122,0.6500161704614424
BRD:BRD-K01507359-001-22-9,,-0.0795,0.3189939171820877,150,258,-0.1307,-0.0539,0.8668892278248116
BRD:BRD-K01567962-001-23-0,,-0.1831,0.12601632747073668,161,272,0.0938,0.1508,0.7497127982425101
BRD:BRD-K01573278-001-02-1,,0.0866,0.6973148886692474,146,225,-1.261,-1.282,0.9513793443728615
BRD:BRD-K01577834-001-15-1,,-0.0354,0.419759985568983,153,265,-0.1224,-0.1031,0.8928351529790023
BRD:BRD-K01584643-001-04-9,,-0.1062,0.12434207839954761,207,392,-0.3766,-0.2845,0.7482143664474096
BRD:BRD-K01614093-001-02-6,,-0.0041,0.9106862781215835,155,261,0.164,0.2007,0.9900649210308277
BRD:BRD-K01624185-001-05-7,,0.1546,0.056600478630114255,160,269,0.1267,0.0088,0.6313943439382389
BRD:BRD-K01638814-011-01-4,,0.0564,0.6563901832572444,158,261,0.2195,0.1994,0.9453138419762234
BRD:BRD-K01649396-003-07-1,,-0.0111,0.9286789964987128,160,273,0.1871,0.1609,0.9917599425877568
BRD:BRD-K01653460-001-01-1,,-0.2364,0.017069188674885577,153,265,-0.5668,-0.482,0.5535915287649616
BRD:BRD-K01662324-001-01-8,,-0.0341,0.7350926684137821,158,261,0.0463,0.0715,0.9578129712746608
BRD:BRD-K01663662-003-20-2,,0.0013,0.7707649555086239,161,270,0.0418,0.0747,0.9691827743502455
BRD:BRD-K01666412-001-02-0,,-0.0556,0.7591154274241916,159,261,0.0721,0.0934,0.9652869141938734
BRD:BRD-K01669786-001-02-2,,0.0029,0.9850642635296756,150,258,-1.2837,-1.3865,0.9983132905153197
BRD:BRD-K01674964-300-06-3,,0.0689,0.400900502750569,160,271,0.2334,0.2272,0.8889305931741535
BRD:BRD-K01683783-001-02-6,,-0.0088,0.8472014308167738,161,272,-2.09,-2.0366,0.9827577890921543
BRD:BRD-K01742705-001-01-7,,-0.1277,0.20624584808141477,146,225,0.2614,0.318,0.7931585519988668
BRD:BRD-K01767299-050-02-1,,-0.0694,0.6484235690900149,160,275,-0.156,-0.1334,0.9453138419762234
BRD:BRD-K01773083-001-01-4,,0.0526,0.5420525415971876,158,261,-0.019,-0.0232,0.9262381813526352
BRD:BRD-K01773560-001-02-4,,0.0397,0.7254896865721678,153,264,-0.1086,-0.0679,0.9570618450154166
BRD:BRD-K01815685-001-15-5,,0.0413,0.8124108912406152,160,271,-0.0893,-0.1014,0.9762395974438651
BRD:BRD-K01824921-001-18-5,,0.065,0.5252716863258455,153,264,-0.0965,-0.1672,0.919334395972143
BRD:BRD-K01825677-050-02-9,,0.1143,0.21870204360327394,207,392,-0.0928,-0.0969,0.7970810728086315
BRD:BRD-K01825682-074-02-9,,0.1113,0.21008906629680446,207,392,-0.0632,-0.1212,0.7951388455311266
BRD:BRD-K01826017-001-02-9,,0.1203,0.08494744943917085,208,393,0.0963,0.0102,0.676907527700992
BRD:BRD-K01826330-001-01-9,,-0.0465,0.3941707514508629,208,393,-0.2043,-0.1673,0.8889305931741535
BRD:BRD-K01826806-050-02-9,,0.1057,0.18446624790472022,208,393,-0.0525,-0.1404,0.7742925792594567
BRD:BRD-K01868942-003-02-7,,-0.0137,0.8382941531032562,160,273,0.0511,0.0397,0.9796170860282993
BRD:BRD-K01902415-001-11-7,,-0.062,0.4089379974810007,160,269,0.1454,0.1884,0.8913309589768633
BRD:BRD-K01942833-001-01-8,,-0.0252,0.9225185824640098,146,226,0.1518,0.1493,0.9911771766934693
BRD:BRD-K01942991-005-08-2,,0.0195,0.8569897397397479,160,273,0.3802,0.3754,0.9843121249175408
BRD:BRD-K01950558-001-14-7,,0.154,0.12959552408470315,161,272,0.1465,0.1005,0.7497127982425101
BRD:BRD-K01980392-003-11-6,,0.066,0.22609822832630355,160,275,0.1606,0.1129,0.8034314902784766
BRD:BRD-K01995783-001-01-6,,0.0919,0.33112665171379485,160,273,0.1258,0.0514,0.8706916052147196
BRD:BRD-K02017404-300-06-2,,-0.0544,0.7239388501242463,161,272,0.0434,0.035,0.9570618450154166
BRD:BRD-K02079473-001-01-3,,-0.0038,0.9726616307249127,161,271,0.0995,0.0879,0.9960740009125881
BRD:BRD-K02113016-001-15-4,,0.0773,0.4879632156790312,161,269,0.3207,0.2609,0.9072481474426676
BRD:BRD-K02123250-001-06-7,,-0.2331,0.020152690692753307,160,269,0.1083,0.2176,0.5712674903591921
BRD:BRD-K02130563-001-11-4,,-0.1884,0.03282277049398167,160,273,-3.8743,-3.6922,0.614264563602898
BRD:BRD-K02135007-001-01-8,,0.1056,0.4043468167206662,146,226,-0.4277,-0.4752,0.8902447748162529
BRD:BRD-K02152879-414-02-1,,-0.0926,0.537100548808003,158,261,-0.1272,-0.1482,0.9242295418470508
BRD:BRD-K02160913-001-02-7,,-0.0036,0.8994580098294008,146,225,0.0669,0.082,0.9893008045651196
BRD:BRD-K02213468-001-02-3,,-0.0404,0.7787609097253022,146,225,0.207,0.2319,0.9698750703010278
BRD:BRD-K02241333-001-02-7,,-0.0766,0.3622908970575047,161,272,-2.7244,-2.6239,0.883915821681412
BRD:BRD-K02260986-001-03-9,,-0.0446,0.825533107047479,206,393,0.1427,0.1347,0.9785086552788488
BRD:BRD-K02265150-001-26-5,,0.1091,0.2978450828199942,161,268,0.2524,0.2191,0.8573585535416652
BRD:BRD-K02275692-300-02-6,,-0.0834,0.4972915070844882,159,261,-0.0409,-0.0184,0.9101372865508558
BRD:BRD-K02292852-001-02-1,,-0.0128,0.6699547671967371,160,271,-0.0304,-0.0145,0.9480017880698177
BRD:BRD-K02314383-001-01-3,,0.0719,0.2751518892913575,159,270,-0.262,-0.3095,0.8466407681697189
BRD:BRD-K02389548-001-02-5,,0.2042,0.09505090400150565,161,269,0.3657,0.2862,0.6981975612260668
BRD:BRD-K02404261-001-16-7,,-0.0214,0.885299952970292,161,271,-0.03,-0.034,0.9875221598065901
BRD:BRD-K02407574-001-09-7,,0.1021,0.26562667440320753,160,275,-1.9496,-2.08,0.8361029393481586
BRD:BRD-K02460719-001-02-9,,0.1311,0.3047055053476949,208,393,-0.3169,-0.335,0.8598571231999333
BRD:BRD-K02464583-001-02-2,,0.0097,0.646275686254764,162,274,0.023,0.003,0.9453138419762234
BRD:BRD-K02475039-001-01-0,,-0.2884,0.0025142396026689127,160,272,0.0972,0.1522,0.39701597446795156
BRD:BRD-K02490038-236-03-8,,0.1069,0.31413736549850446,207,392,0.0147,-0.046,0.862861129342575
BRD:BRD-K02501528-001-01-1,,0.0117,0.7668652954997707,161,271,-0.123,-0.1369,0.9678202146925459
BRD:BRD-K02528732-001-02-4,,-0.1794,0.14304166176889996,158,261,-0.022,0.0257,0.7517140198448152
BRD:BRD-K02554563-001-01-6,,0.0849,0.3545867626798155,159,261,-0.0501,-0.094,0.8805440381323428
BRD:BRD-K02594908-001-16-4,,-0.0002,0.6792812750291783,158,268,-0.8523,-0.7964,0.9506236510750731
BRD:BRD-K02637541-001-18-0,,-0.213,0.049279072813952794,160,271,0.1215,0.1984,0.627133380478412
BRD:BRD-K02703275-001-07-5,,0.0224,0.5367090595669791,160,273,0.1045,0.064,0.9242295418470508
BRD:BRD-K02715688-001-02-1,,-0.1031,0.3686816192828737,160,272,0.0195,0.0665,0.8850915916995977
BRD:BRD-K02729857-001-01-9,,0.0202,0.5153704022861243,158,261,0.0493,0.0382,0.9149422678236268
BRD:BRD-K02733959-236-07-7,,-0.0797,0.33135008952501255,161,272,0.0986,0.1433,0.8706916052147196
BRD:BRD-K02750403-001-01-4,,0.1464,0.1900034645755999,158,261,0.1047,0.0741,0.7783653253556567
BRD:BRD-K02764365-001-13-6,,0.0321,0.8964850239759883,160,275,-0.6656,-0.5997,0.9893008045651196
BRD:BRD-K02782351-003-01-5,,-0.102,0.4463318555258926,146,225,-0.0956,-0.0616,0.9000871098962907
BRD:BRD-K02816415-001-01-9,,-0.0822,0.5446058048063627,160,273,-0.1619,-0.1354,0.9262381813526352
BRD:BRD-K02867583-300-08-9,,0.0526,0.49098721762652353,160,271,0.0545,0.0144,0.907378047870014
BRD:BRD-K02898090-001-02-7,,-0.0436,0.6662016913602059,158,268,0.1614,0.1746,0.9480017880698177
BRD:BRD-K02900412-001-11-3,,0.0332,0.44202454855490614,160,271,0.1261,0.0759,0.8988167419198507
BRD:BRD-K02908048-003-06-4,,-0.0241,0.6734905421967026,158,272,-0.0176,0.0163,0.9489522269175369
BRD:BRD-K02943813-001-01-9,,0.0187,0.48229186017076053,153,265,0.0252,0.0217,0.9052344124341627
BRD:BRD-K02950022-001-02-9,,-0.093,0.30841933419687606,161,271,0.1816,0.2112,0.8598571231999333
BRD:BRD-K02953697-001-09-2,,-0.1038,0.29309171760061925,160,272,-0.091,-0.0338,0.8561055212886607
BRD:BRD-K02965346-001-07-5,,0.0673,0.5216071044165527,160,273,0.1897,0.1809,0.91629214255587
BRD:BRD-K02965577-001-03-4,,-0.0025,0.9164259257938452,160,272,0.0651,0.0506,0.9900649210308277
BRD:BRD-K02988401-001-01-2,,0.069,0.6438071571934458,158,261,-0.2823,-0.2935,0.9453138419762234
BRD:BRD-K02992638-001-11-8,,0.049,0.6213731131083255,161,269,-0.1445,-0.1528,0.9383928258317874
BRD:BRD-K02995728-003-01-9,,-0.0348,0.6664995186412187,159,261,-0.1107,-0.1034,0.9480017880698177
BRD:BRD-K03019184-439-02-9,,0.0703,0.6214952191112737,207,392,0.0407,0.036,0.9383928258317874
BRD:BRD-K03042257-001-01-2,,0.0043,0.6094670187768583,146,225,0.1756,0.1446,0.9346603638138195
BRD:BRD-K03063480-001-05-8,,0.0953,0.42035623542213585,162,274,-1.3551,-1.4403,0.8928351529790023
BRD:BRD-K03063480-001-06-6,,0.1699,0.07808932106390282,150,258,-1.8247,-2.1526,0.6674531395370543
BRD:BRD-K03095347-001-06-1,,-0.0332,0.7704825125299927,160,271,-0.1512,-0.1348,0.9691827743502455
BRD:BRD-K03109492-001-02-2,,-0.0044,0.9562762696088966,160,271,-1.7582,-1.765,0.9942277839682396
BRD:BRD-K03128577-005-08-9,,0.0194,0.9495283972791566,207,392,-0.4324,-0.3989,0.9934255300895037
BRD:BRD-K03149601-001-02-6,,-0.144,0.10339236704445848,146,225,0.1102,0.1539,0.7171116222249557
BRD:BRD-K03155172-001-02-2,,0.0392,0.8258802685692411,160,273,0.0708,0.0611,0.9785086552788488
BRD:BRD-K03164761-001-02-1,,0.0112,0.9679916512513795,161,272,-0.1893,-0.213,0.9953495554585865
BRD:BRD-K03165895-001-01-9,,0.2251,0.028433603604706502,159,261,-0.0319,-0.0929,0.5978867729719972
BRD:BRD-K03194791-001-04-8,,-0.0026,0.7901381810764405,160,271,-0.2262,-0.2598,0.9713162140257138
BRD:BRD-K03243820-001-23-8,,-0.1648,0.07972160184951932,150,258,-1.085,-0.82,0.6699377185126686
BRD:BRD-K03243820-001-25-3,,0.0085,0.8805229815210736,158,268,-0.1821,-0.2169,0.9866949832458957
BRD:BRD-K03273112-001-01-8,,0.0577,0.8141272114502696,160,273,0.037,0.0388,0.9762395974438651
BRD:BRD-K03289018-001-02-7,,0.0715,0.3616097484715953,160,275,-1.7673,-1.9469,0.883915821681412
BRD:BRD-K03289534-001-01-4,,-0.0483,0.4945255482279941,161,269,0.0701,0.087,0.9082576338837111
BRD:BRD-K03294269-001-08-0,,-0.2139,0.18485883835886108,160,275,0.0399,0.0533,0.7743315931256426
BRD:BRD-K03301001-003-02-5,,0.1326,0.12660654876213753,160,275,0.0266,-0.0229,0.7497127982425101
BRD:BRD-K03336321-001-02-9,,0.1276,0.24335644555882885,208,393,-0.169,-0.2552,0.8226106531143266
BRD:BRD-K03353589-236-01-4,,-0.1164,0.5471141739269908,160,272,0.1362,0.1514,0.9266950540585799
BRD:BRD-K03384561-001-02-7,,-0.2311,0.03707768057433389,161,271,-1.7514,-1.6525,0.6157644673119234
BRD:BRD-K03390685-001-01-7,,-0.1768,0.15598669924082292,160,271,-0.932,-0.6932,0.7548470884342712
BRD:BRD-K03391209-001-02-0,,0.1696,0.027907379673822053,207,392,-0.2004,-0.3278,0.5978867729719972
BRD:BRD-K03399463-001-01-6,,0.0469,0.7374501602750192,146,226,0.1278,0.121,0.9581553863214697
BRD:BRD-K03406345-001-27-8,,-0.0293,0.46878484678389465,161,271,-0.4629,-0.3986,0.9044487510828714
BRD:BRD-K03449891-001-08-6,,-0.13,0.12484364806911888,160,271,-1.6507,-1.5146,0.7489009293083276
BRD:BRD-K03503561-001-01-4,,0.0824,0.1762018393679532,159,261,0.0879,0.0133,0.7719857179720939
BRD:BRD-K03504028-001-07-6,,0.0065,0.7240338130210127,150,258,-0.0919,-0.0832,0.9570618450154166
BRD:BRD-K03549949-001-01-0,,0.0826,0.27490514670795896,160,275,-0.0356,-0.1062,0.8466407681697189
BRD:BRD-K03564313-001-03-3,,-0.0503,0.406860302375483,160,273,0.0044,0.075,0.8909141064986349
BRD:BRD-K03601870-001-01-2,,-0.0224,0.9828320119801123,161,271,-3.2466,-3.23,0.9978663531723784
BRD:BRD-K03665769-001-02-9,,-0.0075,0.3388521258733247,207,392,-0.0334,0.0123,0.8731034551911909
BRD:BRD-K03739921-001-06-8,,0.2021,0.03301854961992618,160,273,-0.2054,-0.28,0.614264563602898
BRD:BRD-K03765900-001-01-9,,0.0993,0.24676411562563005,158,261,-0.0807,-0.1782,0.8248754958646468
BRD:BRD-K03808106-001-02-9,,-0.1903,0.09712974765970224,207,392,0.0477,0.0472,0.7038410157396928
BRD:BRD-K03827870-001-02-9,,0.0217,0.8455416246072256,208,393,0.0149,0.0193,0.9820779389468118
BRD:BRD-K03871161-001-01-9,,0.0192,0.8207232911689947,146,226,0.2722,0.2441,0.9762395974438651
BRD:BRD-K03871161-001-02-9,,0.0295,0.6026308106773475,208,394,-0.0151,-0.0085,0.9344286833750146
BRD:BRD-K03886848-001-01-8,,-0.0322,0.45453067951855797,208,393,-0.2507,-0.2143,0.9014767234795572
BRD:BRD-K03894385-001-01-1,,-0.0884,0.28689337544056015,159,261,-0.0453,-0.0103,0.852200870651414
BRD:BRD-K03988082-001-01-7,,-0.0546,0.6987815794029224,146,225,0.2765,0.2906,0.9513793443728615
BRD:BRD-K04032780-001-01-8,,-0.1433,0.28697771628238233,146,225,0.0569,0.1021,0.852200870651414
BRD:BRD-K04035716-011-02-9,,0.0693,0.30750605279894794,208,393,-0.0525,-0.0721,0.8598571231999333
BRD:BRD-K04111260-001-10-0,,-0.055,0.6325718430468753,161,268,0.0409,0.0709,0.9420942450459833
BRD:BRD-K04112579-001-07-0,,-0.0352,0.8683360067147148,161,271,-0.2271,-0.195,0.9852119206041248
BRD:BRD-K04176066-001-08-3,,-0.1583,0.16279719185702657,160,274,-0.3374,-0.2987,0.7580792308814568
BRD:BRD-K04185004-003-11-9,,0.0235,0.7079713328799995,161,271,0.3285,0.3218,0.9513963729232545
BRD:BRD-K04196797-001-24-4,,0.075,0.4070111983627782,161,272,-0.2398,-0.2559,0.8909141064986349
BRD:BRD-K04264130-001-01-4,,0.0236,0.7900910800747196,161,271,-0.2106,-0.18,0.9713162140257138
BRD:BRD-K04266228-001-03-8,,0.113,0.3739067995302673,146,226,0.0291,-0.0022,0.8861525894626578
BRD:BRD-K04301924-236-03-2,,-0.0871,0.19616980983804944,207,392,0.1864,0.221,0.7824954333518737
BRD:BRD-K04374714-003-01-1,,-0.0641,0.8308983143121503,146,225,0.188,0.1871,0.9785086552788488
BRD:BRD-K04394237-001-03-7,,-0.0715,0.604278360512472,149,258,0.1709,0.2004,0.9345313955643193
BRD:BRD-K04394237-001-06-0,,-0.1919,0.07030376882537644,161,271,0.2905,0.3852,0.6533459705182413
BRD:BRD-K04414442-001-08-3,,-0.0468,0.9489576207550158,160,269,0.1965,0.182,0.9934255300895037
BRD:BRD-K04426574-001-03-9,,0.0058,0.5356940741991718,207,392,-0.0099,-0.0373,0.9242295418470508
BRD:BRD-K04430056-001-17-7,,-0.1138,0.35622418671265565,160,275,0.1235,0.1431,0.8818783203282453
BRD:BRD-K04430056-236-02-1,,-0.0579,0.5139887841817004,160,269,-1.0855,-1.0951,0.914374933748138
BRD:BRD-K04466929-001-12-9,,0.0571,0.7175615652065519,208,393,-1.5189,-1.5523,0.9545154224405397
BRD:BRD-K04497194-001-02-1,,-0.1641,0.15927877865386997,162,274,-0.1514,-0.1362,0.7575451262675296
BRD:BRD-K04548931-003-16-5,,-0.1407,0.21187212369580644,160,275,-4.0005,-3.8598,0.7952524709201358
BRD:BRD-K04552268-001-02-4,,0.0683,0.5958847388358637,153,265,-1.1039,-1.0809,0.9329961501918992
BRD:BRD-K04568635-300-01-4,,0.0562,0.5260031065218664,160,269,-1.4667,-1.639,0.919334395972143
BRD:BRD-K04603573-376-01-3,,-0.2152,0.05030968278078089,158,261,0.0525,0.1385,0.6271797463553042
BRD:BRD-K04622161-001-02-3,,-0.0293,0.6225394539179365,161,272,-0.3107,-0.2649,0.9384760222757694
BRD:BRD-K04623885-001-07-5,,-0.1222,0.13029240941902903,159,270,-0.2973,-0.2148,0.7497127982425101
BRD:BRD-K04635846-003-02-9,,-0.0098,0.9471566606557508,207,392,0.0282,0.0225,0.9934255300895037
BRD:BRD-K04643877-001-03-2,,-0.0118,0.9857218309062231,158,261,-0.0836,-0.1031,0.9983132905153197
BRD:BRD-K04643927-001-01-6,,-0.1485,0.39276200972261166,146,226,0.1895,0.2253,0.8889305931741535
BRD:BRD-K04657451-001-01-0,,-0.207,0.11787498889691687,158,268,0.0278,0.0796,0.7359595843721807
BRD:BRD-K04691817-001-01-8,,0.0034,0.9605902083035207,161,271,0.1722,0.1576,0.9953495554585865
BRD:BRD-K04701033-001-04-7,,0.1182,0.31555557602779205,159,261,-0.6068,-0.7257,0.8642120062126177
