cancer_type,gene,cohens_d,p_value,n_altered,n_wt,median_dep_altered,median_dep_wt,fdr,is_nrf2_pathway,is_priority
Pan-cancer (pooled),NAIF1,-0.1296,0.22250597332694777,46,796,-0.0471,-0.0185,0.8043860096220767,False,False
Pan-cancer (pooled),LONRF1,-0.1295,0.7644859843428926,46,796,0.1651,0.1555,0.9695577325325163,False,False
Pan-cancer (pooled),FOXE1,-0.1295,0.1521770224648484,46,796,-0.0061,-0.0021,0.7546651302901862,False,False
Pan-cancer (pooled),EXOC3L1,-0.1295,0.43740774866866217,46,796,-0.1432,-0.1075,0.8919775209118369,False,False
Pan-cancer (pooled),DRD5,-0.1295,0.533975858957721,46,796,0.1247,0.1341,0.92445382684637,False,False
Pan-cancer (pooled),PLAAT3,-0.1295,0.29358127690577096,46,796,-0.0427,-0.018,0.839067282816667,False,False
Pan-cancer (pooled),PROZ,-0.1294,0.35660410435308854,46,796,-0.0754,-0.0472,0.868890439252095,False,False
Pan-cancer (pooled),MMADHC,-0.1294,0.15833758727992397,46,796,-0.0611,-0.0302,0.7605548560183008,False,False
Pan-cancer (pooled),SLC35E1,-0.1294,0.31350286191973376,46,796,-0.1119,-0.0762,0.8485161988049428,False,False
Pan-cancer (pooled),NAV1,-0.1294,0.20977495895114795,46,796,-0.1978,-0.1753,0.7939356791028086,False,False
Pan-cancer (pooled),FAM107A,-0.1294,0.3601933977586863,46,796,-0.1325,-0.1166,0.8704350155270896,False,False
Pan-cancer (pooled),BPI,-0.1294,0.3938556864024889,46,796,0.0281,0.0417,0.8816592097184526,False,False
Pan-cancer (pooled),BRMS1,-0.1293,0.28703962692031826,46,796,-0.3774,-0.3536,0.8367817273199516,False,False
Pan-cancer (pooled),FZD3,-0.1293,0.22369019311774074,46,796,-0.0173,0.006,0.8045446640698763,False,False
Pan-cancer (pooled),SEMA6A,-0.1292,0.36248925998687476,46,796,0.0513,0.0597,0.8715826552873728,False,False
Pan-cancer (pooled),TMEM69,-0.1292,0.6496669598522138,46,796,-0.1769,-0.1823,0.9514970397051413,False,False
Pan-cancer (pooled),SLC30A3,-0.1291,0.716460812435133,46,796,0.051,0.0515,0.9619056869704165,False,False
Pan-cancer (pooled),CASP10,-0.1291,0.5185115049818082,46,796,-0.0713,-0.0641,0.9213586161756816,False,False
Pan-cancer (pooled),IQCF2,-0.129,0.38971848243447316,46,796,-0.0779,-0.0762,0.8811042321521899,False,False
Pan-cancer (pooled),MGA,-0.129,0.4142242198869087,46,796,-0.1959,-0.1883,0.8845366781936597,False,False
Pan-cancer (pooled),PLS1,-0.129,0.2996407851280458,46,796,-0.0215,-0.0047,0.8417450913568839,False,False
Pan-cancer (pooled),OR5AN1,-0.129,0.2578625973194728,41,773,-0.0829,-0.0601,0.8226401561129592,False,False
Pan-cancer (pooled),WWTR1,-0.1289,0.39697596895410237,46,796,-0.3102,-0.2715,0.8816592097184526,False,False
Pan-cancer (pooled),SPG21,-0.1289,0.16317464415431893,46,796,-0.1904,-0.1701,0.763938523324045,False,False
Pan-cancer (pooled),SMURF2,-0.1289,0.8690088224383551,46,796,-0.1646,-0.1952,0.983407860632921,False,False
Pan-cancer (pooled),ELOVL7,-0.1288,0.41815634615719977,46,796,0.1238,0.1211,0.8868079766936428,False,False
Pan-cancer (pooled),DCAF11,-0.1288,0.3216540880297154,46,796,-0.0059,0.0187,0.8514808259379142,False,False
Pan-cancer (pooled),MRPS28,-0.1288,0.40783722291463254,46,796,-0.45,-0.4187,0.8834040644232013,False,False
Pan-cancer (pooled),EXT2,-0.1287,0.15962906203805372,46,796,-0.2193,-0.2032,0.7612523168628567,False,False
Pan-cancer (pooled),MANBAL,-0.1287,0.43044832970421765,46,796,-0.1188,-0.1147,0.8904440470611822,False,False
Pan-cancer (pooled),NEUROD4,-0.1287,0.755938774370773,46,796,0.0943,0.0916,0.9686107019610068,False,False
Pan-cancer (pooled),UBAP1L,-0.1286,0.2944418515285716,46,796,-0.0458,-0.0259,0.839067282816667,False,False
Pan-cancer (pooled),BLVRA,-0.1286,0.3747762287960853,46,796,0.0561,0.0716,0.8759135646193367,False,False
Pan-cancer (pooled),PKN2,-0.1286,0.5442753053411025,46,796,-0.3207,-0.2998,0.9279642959086534,False,False
Pan-cancer (pooled),CFAP141,-0.1285,0.33773906185356317,46,796,0.0145,0.0159,0.858848357601852,False,False
Pan-cancer (pooled),SLC22A9,-0.1285,0.22369019311774074,46,796,-0.1385,-0.1124,0.8045446640698763,False,False
Pan-cancer (pooled),CDKL1,-0.1284,0.3842435044452496,46,796,-0.0152,-0.0077,0.8792478223339276,False,False
Pan-cancer (pooled),SLC36A1,-0.1284,0.1700549334140028,46,796,-0.0277,-0.0049,0.7702434453418054,False,False
Pan-cancer (pooled),FBXO5,-0.1284,0.2772750516330791,46,796,-1.136,-1.1366,0.83210359009753,False,False
Pan-cancer (pooled),LHB,-0.1284,0.3681029750290248,46,796,-0.0022,0.0112,0.87365379817941,False,False
Pan-cancer (pooled),CREB3,-0.1284,0.4131556301124669,46,796,-0.1493,-0.136,0.8840445827621294,False,False
Pan-cancer (pooled),PEMT,-0.1283,0.8699904574881505,46,796,-0.0001,-0.0032,0.983407860632921,False,False
Pan-cancer (pooled),CER1,-0.1283,0.35953911748693057,46,796,0.0078,0.0091,0.8697916777736309,False,False
Pan-cancer (pooled),HOXB1,-0.1283,0.5181076964241921,46,796,-0.0047,-0.0053,0.9210974721973219,False,False
Pan-cancer (pooled),LARP6,-0.1283,0.26318986580534354,46,796,-0.1867,-0.1592,0.8247566381956685,False,False
Pan-cancer (pooled),KIAA1614,-0.1281,0.19348994384683493,46,796,-0.0419,-0.0216,0.7843751056232403,False,False
Pan-cancer (pooled),TP53I13,-0.1281,0.34565305201716423,46,796,-0.1111,-0.1056,0.860820121627746,False,False
Pan-cancer (pooled),TOMM6,-0.1281,0.26106754211422556,46,796,-0.1785,-0.1527,0.8237202353774729,False,False
Pan-cancer (pooled),COPE,-0.1281,0.5998048259119881,46,796,-1.2418,-1.2557,0.939975075913229,False,False
Pan-cancer (pooled),CHST10,-0.128,0.24049434751868382,46,796,-0.1174,-0.0756,0.815797227649928,False,False
Pan-cancer (pooled),SDHAF3,-0.128,0.30933029275504664,46,796,0.0113,0.0267,0.8466633679375236,False,False
Pan-cancer (pooled),ZNF682,-0.128,0.19030525897806783,46,796,-0.013,0.0051,0.7824436334024218,False,False
Pan-cancer (pooled),SUN1,-0.1279,0.23949654857485703,46,796,0.1019,0.1205,0.8151884230250116,False,False
Pan-cancer (pooled),GATA1,-0.1279,0.2232159654315844,46,796,-0.0048,0.005,0.8045446640698763,False,False
Pan-cancer (pooled),POGK,-0.1279,0.3598661642413761,46,796,-0.0439,-0.0309,0.8701132943651719,False,False
Pan-cancer (pooled),HMBOX1,-0.1279,0.33836786364876237,46,796,0.1686,0.175,0.858848357601852,False,False
Pan-cancer (pooled),MACO1,-0.1279,0.2912946678535815,46,796,-0.0768,-0.0579,0.839067282816667,False,False
Pan-cancer (pooled),BRD4,-0.1279,0.2993503589942105,46,796,-1.0605,-0.9939,0.8413246531544182,False,False
Pan-cancer (pooled),BAP1,-0.1279,0.860183368477371,46,796,-0.5168,-0.4916,0.983273509086219,False,False
Pan-cancer (pooled),MAGEB1,-0.1279,0.6900901156606191,46,796,0.1796,0.1659,0.9583930871322621,False,False
Pan-cancer (pooled),EIF3B,-0.1278,0.3141019530918415,46,796,-1.8065,-1.7817,0.8486471343217364,False,False
Pan-cancer (pooled),PREP,-0.1278,0.21991650458094925,46,796,-0.085,-0.0735,0.8024670011479448,False,False
Pan-cancer (pooled),KCNAB2,-0.1278,0.4366721425759863,46,796,-0.0003,0.0112,0.8919775209118369,False,False
Pan-cancer (pooled),PLXDC2,-0.1278,0.24476765534656886,46,796,0.0819,0.1059,0.8179977162761192,False,False
Pan-cancer (pooled),SPACA9,-0.1278,0.22750996800152723,46,796,-0.0816,-0.0603,0.8080431243099384,False,False
Pan-cancer (pooled),ADRA2C,-0.1278,0.39281890064492486,46,796,0.0101,0.0166,0.8816592097184526,False,False
Pan-cancer (pooled),NOB1,-0.1277,0.32562766512186614,46,796,-1.2492,-1.1782,0.853255832719594,False,False
Pan-cancer (pooled),HINT3,-0.1276,0.5584392033830681,46,796,-0.0023,0.0106,0.9309569873430451,False,False
Pan-cancer (pooled),SFTA2,-0.1276,0.4754721776821409,46,796,-0.264,-0.2466,0.9065062858073863,False,False
Pan-cancer (pooled),EIF2AK4,-0.1276,0.883753709754814,46,796,-0.057,-0.0454,0.9863430704353026,False,False
Pan-cancer (pooled),PCBP4,-0.1275,0.23161917480780914,46,796,0.0022,0.021,0.8095835133486989,False,False
Pan-cancer (pooled),CDK18,-0.1275,0.14951785043009447,46,796,-0.0101,0.0219,0.7509816739669534,False,False
Pan-cancer (pooled),CMA1,-0.1275,0.9584786215494726,46,796,-0.0156,-0.0158,0.9968956011022967,False,False
Pan-cancer (pooled),C2CD4D,-0.1275,0.40783722291463254,46,796,-0.1067,-0.0767,0.8834040644232013,False,False
Pan-cancer (pooled),ARHGAP26,-0.1274,0.7351728491123714,46,796,0.0841,0.0723,0.9652474450782698,False,False
Pan-cancer (pooled),SLC6A11,-0.1274,0.34310781455946593,46,796,0.0266,0.0401,0.8602001522915808,False,False
Pan-cancer (pooled),SLC30A5,-0.1273,0.4902504228178972,46,796,-0.0105,-0.0026,0.9103531787735316,False,False
Pan-cancer (pooled),SLC6A4,-0.1273,0.33868254623850846,46,796,-0.0356,-0.0309,0.858848357601852,False,False
Pan-cancer (pooled),GPR160,-0.1273,0.443689129648166,46,796,0.0618,0.0663,0.8946265637007312,False,False
Pan-cancer (pooled),MAPT,-0.1272,0.3761197989627495,46,796,-0.046,-0.0362,0.8759135646193367,False,False
Pan-cancer (pooled),CBX7,-0.1272,0.4203103749744156,46,796,-0.0488,-0.0253,0.887806023520585,False,False
Pan-cancer (pooled),DCUN1D1,-0.1272,0.3051945879603344,46,796,-0.0556,-0.0345,0.8443843413476697,False,False
Pan-cancer (pooled),BAZ1B,-0.1271,0.3141019530918415,46,796,-0.3105,-0.2842,0.8486471343217364,False,False
Pan-cancer (pooled),LOX,-0.127,0.21688418981573954,46,796,0.0605,0.0837,0.798880527441665,False,False
Pan-cancer (pooled),TMPRSS9,-0.127,0.42644874050514414,46,796,-0.0504,-0.029,0.8899995441582976,False,False
Pan-cancer (pooled),MXD4,-0.1269,0.3791536846350483,46,796,0.0262,0.0386,0.876108855565857,False,False
Pan-cancer (pooled),C1QTNF4,-0.1269,0.493392813013077,46,796,-0.3631,-0.3535,0.9111252863169397,False,False
Pan-cancer (pooled),GPT2,-0.1268,0.31590374175276004,46,796,-0.1224,-0.0984,0.8490366046451552,False,False
Pan-cancer (pooled),DLL4,-0.1268,0.6063234183875643,46,796,-0.0587,-0.0478,0.9422764096990306,False,False
Pan-cancer (pooled),WIPF1,-0.1267,0.4820531150191699,46,796,0.065,0.0698,0.9095753346741804,False,False
Pan-cancer (pooled),RNF170,-0.1266,0.37712942512721637,46,796,-0.0229,-0.0119,0.8760482668804697,False,False
Pan-cancer (pooled),PABIR1,-0.1266,0.4131556301124669,46,796,-0.3136,-0.2943,0.8840445827621294,False,False
Pan-cancer (pooled),NIT1,-0.1265,0.5851481215652874,46,796,-0.0158,-0.0188,0.9365323665348904,False,False
Pan-cancer (pooled),GPR155,-0.1265,0.6172575148632546,46,796,-0.1615,-0.1534,0.9433539732325577,False,False
Pan-cancer (pooled),IRF1,-0.1265,0.25529228452156605,46,796,-0.0579,-0.0367,0.8213970848297507,False,False
Pan-cancer (pooled),SMPD1,-0.1263,0.3611762186806624,46,796,-0.0825,-0.0703,0.8711663676571103,False,False
Pan-cancer (pooled),PSMB4,-0.1263,0.2508908468447617,46,796,-2.393,-2.3036,0.8194573399929587,False,False
Pan-cancer (pooled),RARRES1,-0.1262,0.9054511612217309,46,796,0.0444,0.06,0.9893147749598962,False,False
Pan-cancer (pooled),XPOT,-0.1262,0.25166369790358845,46,796,-0.5602,-0.5048,0.8194702706545842,False,False
Pan-cancer (pooled),RPUSD4,-0.1261,0.4867281396809052,46,796,-0.4829,-0.4162,0.9103531787735316,False,False
Pan-cancer (pooled),SPATS1,-0.126,0.2100016233172478,46,796,-0.2123,-0.1787,0.7939356791028086,False,False
Pan-cancer (pooled),AGXT,-0.126,0.30401972729282234,46,796,-0.0039,0.0268,0.8443843413476697,False,False
Pan-cancer (pooled),COX18,-0.126,0.6979174978218297,46,796,-0.321,-0.3155,0.9593957875991435,False,False
Pan-cancer (pooled),YIPF5,-0.126,0.7365827707839111,46,796,-0.1573,-0.1464,0.9654346652812965,False,False
Pan-cancer (pooled),MS4A5,-0.1259,0.6672624724225275,46,796,-0.0591,-0.0655,0.9541975750066464,False,False
Pan-cancer (pooled),ZNF311,-0.1259,0.22726987848091895,46,796,-0.1163,-0.0913,0.8080431243099384,False,False
Pan-cancer (pooled),POLE2,-0.1259,0.689171403222253,46,796,-1.8228,-1.8291,0.9583930871322621,False,False
Pan-cancer (pooled),LRRC71,-0.1259,0.30372648212426423,46,796,-0.2085,-0.1746,0.8443843413476697,False,False
Pan-cancer (pooled),ERMN,-0.1259,0.25166369790358845,46,796,-0.0901,-0.0749,0.8194702706545842,False,False
Pan-cancer (pooled),IST1,-0.1258,0.9376290799370829,46,796,-0.1776,-0.1819,0.9932991091624873,False,False
Pan-cancer (pooled),H4C13,-0.1258,0.38254227158815945,46,796,-0.0333,-0.0185,0.87837881205586,False,False
Pan-cancer (pooled),GPR139,-0.1258,0.21688418981573954,46,796,0.0246,0.0386,0.798880527441665,False,False
Pan-cancer (pooled),VSIG4,-0.1258,0.22226966895992872,46,796,0.056,0.0653,0.8041802732285073,False,False
Pan-cancer (pooled),NUDT2,-0.1257,0.29358127690577096,46,796,-0.0254,-0.0128,0.839067282816667,False,False
Pan-cancer (pooled),KCNK5,-0.1257,0.11678033680704492,46,796,0.0072,0.0397,0.726497007090074,False,False
Pan-cancer (pooled),GHRH,-0.1257,0.5352065761442377,46,796,0.0603,0.0714,0.92445382684637,False,False
Pan-cancer (pooled),ZSWIM3,-0.1257,0.2696281560352275,46,796,0.0812,0.0923,0.8290517384430051,False,False
Pan-cancer (pooled),CATSPER3,-0.1256,0.2772750516330791,46,796,-0.1378,-0.1163,0.83210359009753,False,False
Pan-cancer (pooled),PLCH2,-0.1256,0.33273569858200125,46,796,0.0373,0.0467,0.856672751121064,False,False
Pan-cancer (pooled),JAKMIP2,-0.1256,0.6273924493347423,46,796,0.0277,0.036,0.9455797363080161,False,False
Pan-cancer (pooled),RBM47,-0.1255,0.0858969390725496,46,796,-0.0767,-0.021,0.6860527513363542,False,False
Pan-cancer (pooled),MAMDC4,-0.1255,0.6759021572492165,46,796,0.0569,0.0507,0.9551266121550714,False,False
Pan-cancer (pooled),SARNP,-0.1255,0.4609416853734989,46,796,-0.5069,-0.4624,0.9017178006144675,False,False
Pan-cancer (pooled),VGLL4,-0.1255,0.760208719693679,46,796,0.1715,0.179,0.9690269817891063,False,False
Pan-cancer (pooled),SPANXB1,-0.1255,0.6671300604341792,41,773,-0.0034,0.0182,0.9541975750066464,False,False
Pan-cancer (pooled),THEM4,-0.1255,0.3102213109893218,46,796,-0.1545,-0.1454,0.8466633679375236,False,False
Pan-cancer (pooled),DSCAM,-0.1255,0.33617034423571546,46,796,-0.0081,0.0191,0.8573276123582155,False,False
Pan-cancer (pooled),HARBI1,-0.1255,0.6207745804658589,46,796,-0.1103,-0.1174,0.9448491002953145,False,False
Pan-cancer (pooled),SPTBN4,-0.1255,0.2856306507472153,46,796,-0.0959,-0.0732,0.8367330825924386,False,False
Pan-cancer (pooled),SLBP,-0.1254,0.6265083173628474,46,796,-0.4875,-0.4946,0.9453774836853671,False,False
Pan-cancer (pooled),LIPM,-0.1254,0.21595725038841962,46,796,-0.1043,-0.0942,0.7986155523446413,False,False
Pan-cancer (pooled),CILK1,-0.1254,0.6269503163671237,46,796,-0.0609,-0.0572,0.9455327466865202,False,False
Pan-cancer (pooled),RNPS1,-0.1254,0.41244414490264114,46,796,-1.0443,-1.0402,0.8840445827621294,False,False
Pan-cancer (pooled),NR2E1,-0.1253,0.35142370370933806,46,796,-0.0024,0.0237,0.8642680607889371,False,False
Pan-cancer (pooled),SEC23A,-0.1253,0.3778034366855628,46,796,-0.109,-0.0961,0.876108855565857,False,False
Pan-cancer (pooled),MIA,-0.1252,0.33868254623850846,46,796,0.0482,0.0655,0.858848357601852,False,False
Pan-cancer (pooled),EDF1,-0.1252,0.8940994584047806,46,796,-0.0616,-0.0467,0.9878034053740279,False,False
Pan-cancer (pooled),ATPAF1,-0.1252,0.3562789263277588,46,796,-0.0749,-0.0534,0.868890439252095,False,False
Pan-cancer (pooled),HEATR6,-0.1252,0.37712942512721637,46,796,-0.2144,-0.1982,0.8760482668804697,False,False
Pan-cancer (pooled),ACTL10,-0.1252,0.46741128758022255,46,796,0.0799,0.0962,0.9044422643679648,False,False
Pan-cancer (pooled),SALL4,-0.1251,0.1844640922633809,46,796,-0.0903,-0.0732,0.7797325880185485,False,False
Pan-cancer (pooled),TPPP,-0.1251,0.3921286300046426,46,796,-0.0497,-0.0371,0.8816592097184526,False,False
Pan-cancer (pooled),MTCH2,-0.1251,0.19136250299129098,46,796,-0.1843,-0.1403,0.782844532936628,False,False
Pan-cancer (pooled),FADS1,-0.125,0.2898716337281779,46,796,-0.008,0.0133,0.838878028466746,False,False
Pan-cancer (pooled),DSG2,-0.1249,0.2898716337281779,46,796,-0.064,-0.0531,0.838878028466746,False,False
Pan-cancer (pooled),ASB9,-0.1249,0.4492740584065664,46,796,0.105,0.0975,0.8961990367435914,False,False
Pan-cancer (pooled),RAB3B,-0.1249,0.48907480747495924,46,796,-0.0011,-0.0029,0.9103531787735316,False,False
Pan-cancer (pooled),C19orf53,-0.1248,0.6304911200315039,46,796,-0.7349,-0.6953,0.946195795247572,False,False
Pan-cancer (pooled),TRAPPC8,-0.1248,0.7220571663050226,46,796,-1.397,-1.3982,0.9627972736062994,False,False
Pan-cancer (pooled),ZBTB8B,-0.1248,0.6582155009054788,46,796,-0.0215,-0.0226,0.9535031626059249,False,False
Pan-cancer (pooled),BTN3A3,-0.1247,0.31380231344196263,46,796,0.0333,0.0558,0.8486471343217364,False,False
Pan-cancer (pooled),FOXO3,-0.1247,0.23535894356069065,41,773,-0.3671,-0.3102,0.8122213515081044,False,False
Pan-cancer (pooled),MTRF1,-0.1247,0.12934725359155738,46,796,-0.1812,-0.1418,0.7348587043396597,False,False
Pan-cancer (pooled),BTN2A1,-0.1247,0.21595725038841962,46,796,0.0189,0.0326,0.7986155523446413,False,False
Pan-cancer (pooled),EWSR1,-0.1247,0.3150020008229323,46,796,-1.1191,-1.1001,0.8486471343217364,False,False
Pan-cancer (pooled),LHFPL2,-0.1247,0.27948675488530506,46,796,0.0367,0.0653,0.8330247675944822,False,False
Pan-cancer (pooled),CLEC18B,-0.1246,0.42052631003879115,41,753,-0.2619,-0.2473,0.8879380802849492,False,False
Pan-cancer (pooled),SYT13,-0.1246,0.33025205804181634,46,796,0.0336,0.0485,0.8556205248877053,False,False
Pan-cancer (pooled),DELE1,-0.1246,0.5116689459917937,46,796,-0.01,0.0032,0.9181162684457973,False,False
Pan-cancer (pooled),TMOD4,-0.1246,0.8129508775351018,46,796,-0.1632,-0.1677,0.976988318715391,False,False
Pan-cancer (pooled),HAUS8,-0.1246,0.5830068362476715,46,796,-0.7817,-0.7724,0.9357228410989077,False,False
Pan-cancer (pooled),BMAL1,-0.1245,0.21388207465260345,46,796,-0.1308,-0.0982,0.796990748253498,False,False
Pan-cancer (pooled),TTC4,-0.1245,0.510867048900743,46,796,-0.7463,-0.6886,0.9181162684457973,False,False
Pan-cancer (pooled),CAPZB,-0.1245,0.7253286111348838,46,796,-1.2193,-1.2428,0.9631122131412618,False,False
Pan-cancer (pooled),ELF4,-0.1243,0.46702933459419604,46,796,-0.0409,-0.038,0.9043523756596684,False,False
Pan-cancer (pooled),XAGE3,-0.1243,0.6026722981662096,46,776,-0.2286,-0.2269,0.9403953930299315,False,False
Pan-cancer (pooled),TMC5,-0.1243,0.31230693706967605,46,796,-0.0615,-0.0295,0.8479622112521142,False,False
Pan-cancer (pooled),APMAP,-0.1242,0.3293237947458456,46,796,0.0222,0.0297,0.8550687754977929,False,False
Pan-cancer (pooled),DPYSL3,-0.1242,0.5505020230529163,46,796,0.0868,0.1028,0.9290401670928793,False,False
Pan-cancer (pooled),COTL1,-0.1242,0.527843789627115,46,796,0.0069,0.0164,0.922671767576896,False,False
Pan-cancer (pooled),HJURP,-0.1242,0.9207814786713505,46,796,-0.8937,-0.9027,0.9914754919283582,False,False
Pan-cancer (pooled),SLC12A3,-0.1242,0.5761794011730308,46,796,-0.0864,-0.0758,0.9343271289939504,False,False
Pan-cancer (pooled),NRP1,-0.1241,0.7048508332143848,46,796,0.0605,0.054,0.9606006114127339,False,False
Pan-cancer (pooled),OR6N1,-0.1241,0.4468562389267502,41,773,-0.0328,-0.0265,0.8950190094749543,False,False
Pan-cancer (pooled),RBPMS,-0.1241,0.457159541867867,46,796,0.0672,0.0608,0.8991255616137681,False,False
Pan-cancer (pooled),ZCCHC13,-0.1241,0.3761197989627495,46,796,-0.0195,-0.0153,0.8759135646193367,False,False
Pan-cancer (pooled),TAF1D,-0.1239,0.5266216973242319,46,796,-0.5712,-0.5025,0.922236285809668,False,False
Pan-cancer (pooled),SPIRE1,-0.1239,0.40677845821484915,46,796,0.0832,0.0904,0.883364967209696,False,False
Pan-cancer (pooled),CNBD2,-0.1238,0.5800151917332054,46,796,-0.0803,-0.0677,0.9355268870170106,False,False
Pan-cancer (pooled),GOLT1A,-0.1238,0.3980193681947706,46,796,0.1129,0.1235,0.8816592097184526,False,False
Pan-cancer (pooled),TMCO5A,-0.1238,0.8018437997148802,46,796,-0.048,-0.0624,0.9762926035640332,False,False
Pan-cancer (pooled),TYW1,-0.1238,0.5894416189573499,46,796,-0.0921,-0.0778,0.9365323665348904,False,False
Pan-cancer (pooled),NOL4,-0.1237,0.3601933977586863,46,796,0.04,0.0426,0.8704350155270896,False,False
Pan-cancer (pooled),CIAO2B,-0.1236,0.9262286523502273,46,796,-1.2188,-1.2744,0.9914754919283582,False,False
Pan-cancer (pooled),CXCL1,-0.1236,0.41887363246199694,46,796,-0.3057,-0.2775,0.8870701669630409,False,False
Pan-cancer (pooled),PHF11,-0.1234,0.4459183284748436,46,796,0.0879,0.0968,0.8946265637007312,False,False
Pan-cancer (pooled),ATP6V1C1,-0.1234,0.8768674299528513,46,796,-0.8014,-0.8443,0.9846636952958777,False,False
Pan-cancer (pooled),LPAR5,-0.1234,0.12903255680236914,46,796,-0.081,-0.0575,0.7348587043396597,False,False
Pan-cancer (pooled),LONRF2,-0.1233,0.34533424088666853,46,796,-0.0634,-0.043,0.8607434352708999,False,False
Pan-cancer (pooled),CES5A,-0.1233,0.40889762810643704,46,796,-0.0267,-0.0296,0.8834040644232013,False,False
Pan-cancer (pooled),ADAM22,-0.1232,0.5217478189904651,46,796,-0.0141,-0.0061,0.9220520603662828,False,False
Pan-cancer (pooled),CCIN,-0.1232,0.37343562947290687,46,796,-0.1601,-0.1522,0.8756472174811943,False,False
Pan-cancer (pooled),IL7,-0.1232,0.48011241899790535,46,796,0.0921,0.099,0.9091325728552893,False,False
Pan-cancer (pooled),TNFAIP6,-0.1231,0.7893361316734732,46,796,-0.004,-0.0014,0.9742951866894092,False,False
