drug_a,drug_b,targets_a,targets_b,union_targets,n_union_targets,n_target_classes,target_classes,n_pathways_union,covered_pathways,complementarity,combined_proximity,combo_score,both_priority,safety_a,safety_b
OLANZAPINE,DIHYDREXIDINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.132,0.5133,False,nan,nan
OLANZAPINE,FENOLDOPAM,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.132,0.5133,False,nan,nan
OLANZAPINE,MAZAPERTINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.132,0.5133,False,nan,nan
HALOPERIDOL,XANOMELINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,CHRM1;CHRM4,CHRM1;CHRM4;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,3,cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,0.716,0.5129,True,nan,nan
KETANSERIN,NAPHTHYRIDINONE,DRD2;HTR2C;SLC18A2,GABRA1;SLC18A2,DRD2;GABRA1;HTR2C;SLC18A2,4,4,dopamine;gaba;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.099,0.5125,False,nan,nan
ZIPRASIDONE,XANOMELINE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,CHRM1;CHRM4,CHRM1;CHRM4;DRD1;DRD3;DRD4;HTR2A;HTR2C,7,3,cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,0.6978,0.5124,False,nan,nan
CLOZAPINE,LOXAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,DRD3;DRD4,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4826,0.5121,False,nan,nan
CLOZAPINE,ISOCLOZAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,CHRM1;DRD3;DRD4,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4737,0.5118,False,nan,nan
GR-127935,NAPHTHYRIDINONE,CHRM4;DRD1;SLC6A4,GABRA1;SLC18A2,CHRM4;DRD1;GABRA1;SLC18A2;SLC6A4,5,4,cholinergic;dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0651,0.5116,False,nan,nan
CLOZAPINE,CI-1007,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,DRD2;DRD3;DRD4,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4083,0.5102,False,nan,nan
CLOZAPINE,QUETIAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,CHRM1;DRD1;DRD3;HTR2A,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2896,0.5072,False,nan,nan
CLOZAPINE,L-745870,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,CHRM4;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;CHRM4;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,10,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2448,0.5061,False,nan,nan
CLOZAPINE,HALOPERIDOL,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2124,0.5053,False,nan,nan
CLOZAPINE,RISPERIDONE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.1942,0.5049,False,nan,nan
CLOZAPINE,ZIPRASIDONE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.1942,0.5049,False,nan,nan
CLOZAPINE,OLANZAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HRH3;HTR2A;HTR2C,9,5,adrenergic;cholinergic;dopamine;histamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.1424,0.5036,False,nan,nan
BUSPIRONE,CLONIDINE,DRD2,ADRA2A,ADRA2A;DRD2,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.9116,0.5028,False,nan,nan
APOMORPHINE,CLONIDINE,DRD1;DRD2,ADRA2A,ADRA2A;DRD1;DRD2,3,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.8896,0.5022,False,nan,nan
CLONIDINE,DESMETHYLOLANZAPINE,ADRA2A,DRD1;DRD2,ADRA2A;DRD1;DRD2,3,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.8896,0.5022,False,nan,nan
ECOPIPAM,KETANSERIN,DRD1,DRD2;HTR2C;SLC18A2,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
ECOPIPAM,SEROTONIN,DRD1,HTR2A;HTR2C;SLC18A2,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,(R)-SKF-38393,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,A-86929,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,DIHYDREXIDINE,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,FENOLDOPAM,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,MAZAPERTINE,DRD2;HTR2C;SLC18A2,DRD1,DRD1;DRD2;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,(R)-SKF-38393,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,A-86929,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,DIHYDREXIDINE,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,FENOLDOPAM,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
SEROTONIN,MAZAPERTINE,HTR2A;HTR2C;SLC18A2,DRD1,DRD1;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.2249,0.5006,False,nan,nan
KETANSERIN,ISOCLOZAPINE,DRD2;HTR2C;SLC18A2,CHRM1;DRD3;DRD4,CHRM1;DRD2;DRD3;DRD4;HTR2C;SLC18A2,6,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5988,0.5,False,nan,nan
SEROTONIN,ISOCLOZAPINE,HTR2A;HTR2C;SLC18A2,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,6,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5988,0.5,False,nan,nan
ECOPIPAM,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
(R)-SKF-38393,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
A-86929,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
ALPHA-PHENYL-GAMMA-BUTYROLACTONE,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
DIHYDREXIDINE,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
FENOLDOPAM,GR-127935,DRD1,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
GR-127935,MAZAPERTINE,CHRM4;DRD1;SLC6A4,DRD1,CHRM4;DRD1;SLC6A4,3,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4998,False,nan,nan
BUSPIRONE,XANOMELINE,DRD2,CHRM1;CHRM4,CHRM1;CHRM4;DRD2,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.7386,0.4985,False,nan,nan
APOMORPHINE,XANOMELINE,DRD1;DRD2,CHRM1;CHRM4,CHRM1;CHRM4;DRD1;DRD2,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.7166,0.4979,False,nan,nan
XANOMELINE,DESMETHYLOLANZAPINE,CHRM1;CHRM4,DRD1;DRD2,CHRM1;CHRM4;DRD1;DRD2,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.7166,0.4979,False,nan,nan
CLONIDINE,BP-897,ADRA2A,DRD1;DRD3,ADRA2A;DRD1;DRD3,3,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.628,0.4957,False,nan,nan
KETANSERIN,QUETIAPINE,DRD2;HTR2C;SLC18A2,CHRM1;DRD1;DRD3;HTR2A,CHRM1;DRD1;DRD2;DRD3;HTR2A;HTR2C;SLC18A2,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4147,0.4954,False,nan,nan
QUETIAPINE,SEROTONIN,CHRM1;DRD1;DRD3;HTR2A,HTR2A;HTR2C;SLC18A2,CHRM1;DRD1;DRD3;HTR2A;HTR2C;SLC18A2,6,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4147,0.4954,False,nan,nan
CLONIDINE,ABT-724,ADRA2A,DRD4,ADRA2A;DRD4,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.6153,0.4954,False,nan,nan
CLONIDINE,FAUC 113,ADRA2A,DRD4,ADRA2A;DRD4,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.6153,0.4954,False,nan,nan
CLONIDINE,MEZILAMINE,ADRA2A,DRD4,ADRA2A;DRD4,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.6153,0.4954,False,nan,nan
DOPAMINE,QUETIAPINE,DRD1;DRD3;SLC6A4,CHRM1;DRD1;DRD3;HTR2A,CHRM1;DRD1;DRD3;HTR2A;SLC6A4,5,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3808,0.4945,False,nan,nan
QUETIAPINE,GR-127935,CHRM1;DRD1;DRD3;HTR2A,CHRM4;DRD1;SLC6A4,CHRM1;CHRM4;DRD1;DRD3;HTR2A;SLC6A4,6,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3808,0.4945,False,nan,nan
KETANSERIN,L-745870,DRD2;HTR2C;SLC18A2,CHRM4;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3699,0.4942,False,nan,nan
SEROTONIN,L-745870,HTR2A;HTR2C;SLC18A2,CHRM4;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,6,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3699,0.4942,False,nan,nan
ECOPIPAM,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
(R)-SKF-38393,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
A-86929,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
ALPHA-PHENYL-GAMMA-BUTYROLACTONE,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
DIHYDREXIDINE,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
FENOLDOPAM,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
MAZAPERTINE,NAPHTHYRIDINONE,DRD1,GABRA1;SLC18A2,DRD1;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.9635,0.4941,False,nan,nan
DOPAMINE,L-745870,DRD1;DRD3;SLC6A4,CHRM4;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD1;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.336,0.4934,False,nan,nan
GR-127935,L-745870,CHRM4;DRD1;SLC6A4,CHRM4;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD1;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.336,0.4934,False,nan,nan
ISOCLOZAPINE,NAPHTHYRIDINONE,CHRM1;DRD3;DRD4,GABRA1;SLC18A2,CHRM1;DRD3;DRD4;GABRA1;SLC18A2,5,4,cholinergic;dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3374,0.4934,False,nan,nan
BUSPIRONE,RISPERIDONE,DRD2,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;HTR2A;HTR2C,7,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.319,0.493,False,nan,nan
KETANSERIN,ZIPRASIDONE,DRD2;HTR2C;SLC18A2,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,8,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3193,0.493,False,nan,nan
SEROTONIN,ZIPRASIDONE,HTR2A;HTR2C;SLC18A2,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3193,0.493,False,nan,nan
HALOPERIDOL,GR-127935,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,8,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3036,0.4926,False,nan,nan
APOMORPHINE,RISPERIDONE,DRD1;DRD2,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;HTR2A;HTR2C,7,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.297,0.4924,False,nan,nan
RISPERIDONE,DESMETHYLOLANZAPINE,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,DRD1;DRD2,ADRA2A;CHRM1;DRD1;DRD2;DRD3;HTR2A;HTR2C,7,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.297,0.4924,False,nan,nan
DOPAMINE,ZIPRASIDONE,DRD1;DRD3;SLC6A4,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2854,0.4921,False,nan,nan
ZIPRASIDONE,GR-127935,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD1;SLC6A4,CHRM1;CHRM4;DRD1;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,8,4,cholinergic;dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2854,0.4921,False,nan,nan
BUSPIRONE,OLANZAPINE,DRD2,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2672,0.4917,False,nan,nan
XANOMELINE,BP-897,CHRM1;CHRM4,DRD1;DRD3,CHRM1;CHRM4;DRD1;DRD3,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.455,0.4914,False,nan,nan
APOMORPHINE,OLANZAPINE,DRD1;DRD2,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2452,0.4911,False,nan,nan
OLANZAPINE,DESMETHYLOLANZAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1;DRD2,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2452,0.4911,False,nan,nan
XANOMELINE,ABT-724,CHRM1;CHRM4,DRD4,CHRM1;CHRM4;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4423,0.4911,False,nan,nan
XANOMELINE,FAUC 113,CHRM1;CHRM4,DRD4,CHRM1;CHRM4;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4423,0.4911,False,nan,nan
XANOMELINE,MEZILAMINE,CHRM1;CHRM4,DRD4,CHRM1;CHRM4;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4423,0.4911,False,nan,nan
CLONIDINE,5-OH-DPAT,ADRA2A,DRD3,ADRA2A;DRD3,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4325,0.4908,False,nan,nan
CLONIDINE,ABAPERIDONE,ADRA2A,DRD3,ADRA2A;DRD3,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4325,0.4908,False,nan,nan
CLONIDINE,CLEBOPRIDE,ADRA2A,DRD3,ADRA2A;DRD3,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4325,0.4908,False,nan,nan
CLONIDINE,DIFLUOROBENZTROPINE,ADRA2A,DRD3,ADRA2A;DRD3,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4325,0.4908,False,nan,nan
CLONIDINE,IOXIPRIDE,ADRA2A,DRD3,ADRA2A;DRD3,2,2,adrenergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,1,1.4325,0.4908,False,nan,nan
