treatment_id,compound,compound_key,d,pvalue,n_kl,n_wt,qvalue
BRD:BRD-K00004684-001-01-9,squaric-acid-dibutyl-ester,BRD-K00004684,-0.232,0.48176922180655907,6,573,0.9435015442903811
BRD:BRD-K00004685-001-01-9,TS-011,BRD-K00004685,-0.5032,0.2893399135447827,6,573,0.9304292892047283
BRD:BRD-K00004686-001-01-9,NPS-2407,BRD-K00004686,0.0563,0.9095062447383673,6,574,0.9913233755158685
BRD:BRD-K00004687-001-01-9,pelrinone,BRD-K00004687,-0.1792,0.5613045925595892,6,571,0.9509127204290445
BRD:BRD-K00004688-001-01-9,evenamide,BRD-K00004688,-0.1657,0.5956700412659117,6,574,0.9550949792600687
BRD:BRD-K00004689-001-01-9,GSK239512,BRD-K00004689,-0.1745,0.6078104353152578,6,573,0.95715426905477
BRD:BRD-K00004690-001-01-9,SKLB-1028,BRD-K00004690,0.4531,0.19465749025890944,6,573,0.9283803268725414
BRD:BRD-K00004691-001-01-9,megestrol,BRD-K00004691,-0.024,0.9670636725200304,6,574,0.9936426202904622
BRD:BRD-K00004693-001-01-9,furvina,BRD-K00004693,0.4511,0.1179652226107498,6,573,0.9269899137089833
BRD:BRD-K00004694-001-01-9,sultamicillin,BRD-K00004694,-0.7891,0.11239036842005683,6,574,0.9269899137089833
BRD:BRD-K00004695-001-01-9,monomethyl-fumarate,BRD-K00004695,-0.1259,0.6588555010695418,6,571,0.9629117413283894
BRD:BRD-K00004696-001-01-9,leonurine,BRD-K00004696,0.0788,0.6450768370976511,6,574,0.9600080633324578
BRD:BRD-K00004697-001-01-9,alovudine,BRD-K00004697,0.198,0.5577926813035274,6,574,0.9505884227759732
BRD:BRD-K00004698-001-01-9,trabodenoson,BRD-K00004698,0.0164,0.9441698228119715,6,574,0.992824554053612
BRD:BRD-K00004699-001-01-9,J147,BRD-K00004699,0.1302,0.6163713685610303,6,573,0.9575059753103813
BRD:BRD-K00004700-001-01-9,CORT-108297,BRD-K00004700,0.2936,0.4308955551930568,6,574,0.941596657869533
BRD:BRD-K00004701-001-01-9,KPT-9274,BRD-K00004701,0.7163,0.06998208245552578,6,573,0.9269899137089833
BRD:BRD-K00004702-001-01-9,funapide,BRD-K00004702,-0.3634,0.507672463695928,6,574,0.946625316402665
BRD:BRD-K00004703-001-01-9,MSDC-0602K,BRD-K00004703,0.037,0.8156501906161108,6,574,0.9858345094976283
BRD:BRD-K00004704-001-01-9,DBPR-211,BRD-K00004704,-0.3176,0.49757993813296075,6,571,0.946625316402665
BRD:BRD-K00004705-001-01-9,AQW-051,BRD-K00004705,0.0166,0.9674492062636254,6,574,0.9936426202904622
BRD:BRD-K00004706-001-01-9,ST-1535,BRD-K00004706,-0.2999,0.484088471632159,6,571,0.9435015442903811
BRD:BRD-K00004707-001-01-9,solriamfetol,BRD-K00004707,0.078,0.8758464813173725,6,571,0.9900870191174943
BRD:BRD-K00004708-001-01-9,OP-0595,BRD-K00004708,0.2099,0.5888391291696456,6,574,0.9545983563691878
BRD:BRD-K00004709-001-01-9,alinidine,BRD-K00004709,0.8166,0.1554718295085575,6,574,0.9269899137089833
BRD:BRD-K00004710-001-01-9,R-1487,BRD-K00004710,0.8177,0.0005313239387352363,6,574,0.4619472427902323
BRD:BRD-K00004711-001-01-9,GSK356278,BRD-K00004711,0.3362,0.3951804237755118,6,574,0.9371420518042609
BRD:BRD-K00004712-001-01-9,PF-06305591,BRD-K00004712,0.1442,0.7482671170951253,6,571,0.979985028577873
BRD:BRD-K00004713-001-01-9,sulopenem,BRD-K00004713,0.3147,0.35409520449104787,6,571,0.9331356509660925
BRD:BRD-K00004714-001-01-9,vedaprofen,BRD-K00004714,-0.1791,0.41107243644932306,6,571,0.9371420518042609
BRD:BRD-K00004715-001-01-9,butaprost,BRD-K00004715,0.1506,0.7886250951552222,6,571,0.9816250038687366
BRD:BRD-K00004716-001-01-9,radotinib,BRD-K00004716,-0.4088,0.11842150114909498,6,571,0.9269899137089833
BRD:BRD-K00004717-001-01-9,R-121919,BRD-K00004717,-1.0845,0.006460509274143497,6,571,0.7153112763106592
BRD:BRD-K00004718-001-01-9,alanosine,BRD-K00004718,-0.5959,0.010249001306307015,6,574,0.7292661249653769
BRD:BRD-K00004719-001-01-9,CP-547632,BRD-K00004719,0.885,0.05406452285508146,6,574,0.8995378209109437
BRD:BRD-K00004720-001-01-9,acolbifene,BRD-K00004720,-0.5554,0.1540586533255955,6,571,0.9269899137089833
BRD:BRD-K00004721-001-01-9,BMS-935177,BRD-K00004721,-0.0427,0.8572112969280654,6,571,0.9885932434166191
BRD:BRD-K00004722-001-01-9,LY3295668,BRD-K00004722,-0.1142,0.7097098696253636,6,571,0.974238201712013
BRD:BRD-K00004723-001-01-9,HP-228,BRD-K00004723,-0.0959,0.6745026046425859,6,574,0.9658103512279964
BRD:BRD-K00004724-001-01-9,flurbiprofen-axetil,BRD-K00004724,-0.5094,0.20270693698928255,6,571,0.930099219237979
BRD:BRD-K00004725-001-01-9,voruciclib,BRD-K00004725,-0.304,0.47933096918100987,6,571,0.9435015442903811
BRD:BRD-K00004726-001-01-9,ametantrone,BRD-K00004726,0.0894,0.787788933385417,6,571,0.9811615639153047
BRD:BRD-K00004727-001-01-9,simurosertib,BRD-K00004727,0.0664,0.8917029357234177,6,571,0.9902942141782619
BRD:BRD-K00004728-001-01-9,allopurinol-riboside,BRD-K00004728,-0.4399,0.3684518321718214,6,571,0.9356819309855848
BRD:BRD-K00004729-001-01-9,manitimus,BRD-K00004729,-0.3291,0.17609654370568192,6,571,0.9272823578897382
BRD:BRD-K00004730-001-01-9,ABT-072,BRD-K00004730,-0.4312,0.4959122147743711,6,571,0.945796621225839
BRD:BRD-K00004731-001-01-9,Gln-1062,BRD-K00004731,-0.1265,0.7061135980952157,6,571,0.9740153160263592
BRD:BRD-K00004732-001-01-9,camobucol,BRD-K00004732,-0.0887,0.7702394019313502,6,574,0.9800852578762286
BRD:BRD-K00004733-001-01-9,NSP-805,BRD-K00004733,-0.4386,0.19466123649387568,6,571,0.9283803268725414
BRD:BRD-K00004734-001-01-9,AVE-3085,BRD-K00004734,-0.0731,0.7624085751151556,6,571,0.9800852578762286
BRD:BRD-K00004735-001-01-9,BIA-10-2474,BRD-K00004735,-0.4049,0.4132257756898477,6,571,0.938849397008238
BRD:BRD-K00004736-001-01-9,betamethasone-butyrate-propionate,BRD-K00004736,-0.1013,0.7419932495864207,6,571,0.9765062919614045
BRD:BRD-K00004737-001-01-9,nitroflurbiprofen,BRD-K00004737,-0.2538,0.4353079145870399,6,573,0.942218916176602
BRD:BRD-K00004738-001-01-9,apyramide,BRD-K00004738,-0.0817,0.6007144344156455,6,574,0.9561771988502082
BRD:BRD-K00004739-001-01-9,hepsulfam,BRD-K00004739,-0.0889,0.7267045002948066,6,571,0.9765062919614045
BRD:BRD-K00004740-001-01-9,parcetasal,BRD-K00004740,-0.6533,0.1981813973702383,6,571,0.9290982884016107
BRD:BRD-K00004741-001-01-9,estradiol-3-O-sulfamate,BRD-K00004741,-0.2798,0.1613468345148717,6,571,0.9269899137089833
BRD:BRD-K00004742-001-01-9,lusaperidone,BRD-K00004742,0.1891,0.4609629607493413,6,571,0.9434873665100119
BRD:BRD-K00004743-001-01-9,nuvenzepine,BRD-K00004743,-0.3566,0.5132061922612903,6,571,0.946625316402665
BRD:BRD-K00004744-001-01-9,lintopride,BRD-K00004744,0.3092,0.5045469187642142,6,571,0.946625316402665
BRD:BRD-K00004745-001-01-9,HSR6071,BRD-K00004745,-0.0069,0.9791605810698786,6,571,0.995473078794708
BRD:BRD-K00004746-001-01-9,YS-201,BRD-K00004746,0.1341,0.6238289548286566,6,571,0.9575059753103813
BRD:BRD-K00004747-001-01-9,KME-4,BRD-K00004747,-0.112,0.6721478733876687,6,571,0.9653680037912731
BRD:BRD-K00004748-001-01-9,CI-953,BRD-K00004748,0.0085,0.9675942570486799,6,571,0.9936426202904622
BRD:BRD-K00004749-001-01-9,NCX-1015,BRD-K00004749,-0.1569,0.7571426911924131,6,571,0.9800852578762286
BRD:BRD-K00004750-001-01-9,PF-06873600,BRD-K00004750,-0.0186,0.9639369031426434,6,571,0.9936426202904622
BRD:BRD-K00004751-001-01-9,inarigivir-soproxil,BRD-K00004751,0.2668,0.35311121479739205,6,574,0.9331356509660925
BRD:BRD-K00004752-001-01-9,INX-08189,BRD-K00004752,0.5904,0.03670421294638062,6,573,0.8771638233249642
BRD:BRD-K00004965-342-01-9,talaporfin,BRD-K00004965,0.3833,0.2692282358759603,6,571,0.9304292892047283
BRD:BRD-K00004966-001-01-9,amenamevir,BRD-K00004966,-0.7699,0.016522575813748594,6,574,0.7585845938854517
BRD:BRD-K00004968-001-01-9,acetylspiramycin,BRD-K00004968,0.2314,0.3558747705883694,6,573,0.9331356509660925
BRD:BRD-K00005238-001-01-9,alpha-glucosyl-hesperidin,BRD-K00005238,-0.3776,0.395587094373363,6,571,0.9371420518042609
BRD:BRD-K00005239-001-01-9,TP-3654,BRD-K00005239,0.0506,0.8376276284516719,6,574,0.9861667732013165
BRD:BRD-K00005240-001-01-9,tulrampator,BRD-K00005240,0.575,0.18407527221414788,6,573,0.9283803268725414
BRD:BRD-K00005241-001-01-9,ripretinib,BRD-K00005241,0.4544,0.19418377020909447,6,574,0.9283803268725414
BRD:BRD-K00005242-001-01-9,TEN-010,BRD-K00005242,0.4477,0.17376323688027212,6,574,0.9272823578897382
BRD:BRD-K00005243-001-01-9,FK-409,BRD-K00005243,-0.1747,0.7391647868803232,6,574,0.9765062919614045
BRD:BRD-K00005244-001-01-9,CCT196969,BRD-K00005244,0.1643,0.6166180988931544,6,571,0.9575059753103813
BRD:BRD-K00005245-001-01-9,KM-0118,BRD-K00005245,0.0194,0.9344134456283839,6,574,0.9927523804716867
BRD:BRD-K00005246-001-01-9,CK-101,BRD-K00005246,-0.0936,0.76827085300748,6,574,0.9800852578762286
BRD:BRD-K00005247-001-01-9,salvianolic-acid-A,BRD-K00005247,-0.6153,0.10000940427452591,6,574,0.9269899137089833
BRD:BRD-K00005248-001-01-9,WP921,BRD-K00005248,-0.7037,0.08230543100908716,6,571,0.9269899137089833
BRD:BRD-K00005249-001-01-9,LY2828360,BRD-K00005249,0.1343,0.7423420961749331,6,571,0.9765062919614045
BRD:BRD-K00005263-001-02-9,MIK665,BRD-K00005263,0.0839,0.8554295748864423,6,561,0.9885932434166191
BRD:BRD-K00005264-001-02-9,AZD5991,BRD-K00005264,-0.5104,0.4042727332497559,6,574,0.9371420518042609
BRD:BRD-K00005326-001-01-9,PF-06928215,BRD-K00005326,-0.3757,0.30503536829631017,6,574,0.9304292892047283
BRD:BRD-K00005327-001-01-9,scabertopin,BRD-K00005327,0.1471,0.7293626062122988,6,574,0.9765062919614045
BRD:BRD-K00005328-001-01-9,radiprodil,BRD-K00005328,-0.1692,0.39544557436741246,6,574,0.9371420518042609
BRD:BRD-K00005329-074-01-9,levamlodipine,BRD-K00005329,0.6623,0.005175009568323869,6,574,0.7153112763106592
BRD:BRD-K00005330-001-01-9,AUT-1,BRD-K00005330,0.0839,0.5165506443664588,6,574,0.946625316402665
BRD:BRD-K00005331-001-01-9,BAY-8002,BRD-K00005331,-0.0046,0.9875184071575175,6,574,0.9962203944501169
BRD:BRD-K00005332-019-01-9,calcitonin,BRD-K00005332,0.0672,0.8558622762484964,6,571,0.9885932434166191
BRD:BRD-K00005333-001-01-9,H-151,BRD-K00005333,-0.1958,0.6747552997282878,6,574,0.9658587518835338
BRD:BRD-K00005334-001-01-9,guancydine,BRD-K00005334,0.1129,0.4697348357114608,6,571,0.9434873665100119
BRD:BRD-K00005335-001-01-9,CycLuc1,BRD-K00005335,-0.5885,0.49833639384696016,6,574,0.946625316402665
BRD:BRD-K00005336-001-01-9,PZ-2891,BRD-K00005336,-0.5604,0.2449524907633572,6,574,0.930099219237979
BRD:BRD-K00005337-001-01-9,DIM-C-pPhCO2Me,BRD-K00005337,-0.2591,0.3578498682889731,6,573,0.9331356509660925
BRD:BRD-K00005338-001-01-9,VL285,BRD-K00005338,-0.2993,0.38401731000355255,6,571,0.9371420518042609
BRD:BRD-K00005339-001-01-9,A-381393,BRD-K00005339,-0.5166,0.18762331962557183,6,574,0.9283803268725414
BRD:BRD-K00005340-001-01-9,SBI-115,BRD-K00005340,0.2283,0.46609554581765933,6,574,0.9434873665100119
BRD:BRD-K00005341-001-01-9,ogerin,BRD-K00005341,-0.4223,0.09927018415846997,6,574,0.9269899137089833
BRD:BRD-K00005342-001-01-9,trifloxystrobin,BRD-K00005342,-0.358,0.2414691889030778,6,574,0.930099219237979
BRD:BRD-K00005343-001-01-9,reynoutrin,BRD-K00005343,-0.0155,0.961131481049437,6,573,0.9936426202904622
BRD:BRD-K00005344-001-01-9,DCP-LA,BRD-K00005344,-0.1757,0.5716676678755508,6,574,0.9542522880458459
BRD:BRD-K00005345-001-01-9,20-HETE,BRD-K00005345,0.4146,0.42866641412378464,6,574,0.941596657869533
BRD:BRD-K00005349-304-01-9,betamethasone-phosphate,BRD-K00005349,-0.354,0.6053279111034038,6,571,0.9561771988502082
BRD:BRD-K00010129-001-01-9,pyrethrins,BRD-K00010129,-0.3306,0.42635736633948346,6,571,0.9413916998667616
BRD:BRD-K00010385-001-01-9,AMG-510,BRD-K00010385,0.1683,0.09869556771597375,6,574,0.9269899137089833
BRD:BRD-K00010386-001-01-9,RMC-4550,BRD-K00010386,0.063,0.8249568006417652,6,573,0.9861667732013165
BRD:BRD-K00010387-001-01-9,bafilomycin-a1,BRD-K00010387,0.3032,0.30234712072098746,6,574,0.9304292892047283
BRD:BRD-K00010388-001-01-9,PTC-028,BRD-K00010388,-0.128,0.6829269831219349,6,574,0.9678718879978998
BRD:BRD-K00010389-001-01-9,RAF709,BRD-K00010389,0.2489,0.36662457860575537,6,571,0.9351543533933429
BRD:BRD-K00010521-300-02-9,KB-0742 (dihydrochloride),BRD-K00010521,-0.0478,0.9299531151920356,6,561,0.9926712234167461
BRD:BRD-K00010938-001-01-9,BTS-71321,BRD-K00010938,0.271,0.5531915495113114,6,571,0.9505884227759732
BRD:BRD-K00021095-001-01-9,PDD-00017273,BRD-K00021095,0.1578,0.4998747958309437,6,571,0.946625316402665
BRD:BRD-K00023644-001-01-9,emricasan,BRD-K00023644,0.1035,0.8588676793688713,6,574,0.9885932434166191
BRD:BRD-K00029604-001-02-9,Latanoprostene bunod,BRD-K00029604,0.4406,0.6549868729483803,6,561,0.9620180018481108
BRD:BRD-K00029607-334-02-9,Netarsudil mesylate,BRD-K00029607,-0.0141,0.962863140055912,6,561,0.9936426202904622
BRD:BRD-K00068629-001-02-9,CBP/p300-IN-4,BRD-K00068629,0.7178,0.032329040111873944,6,561,0.8771638233249642
BRD:BRD-K00069020-001-02-9,Mobocertinib,BRD-K00069020,0.2568,0.31248681281369245,6,561,0.9304292892047283
BRD:BRD-K00071586-001-01-9,flutemetamol,BRD-K00071586,-0.2815,0.5189952454680145,6,561,0.946625316402665
BRD:BRD-K00071589-001-01-9,Lefamulin,BRD-K00071589,-0.4358,0.5640630174055531,6,561,0.9518485574473132
BRD:BRD-K00071592-001-01-9,Pibrentasvir,BRD-K00071592,0.4387,0.4826282194798167,6,561,0.9435015442903811
BRD:BRD-K00071596-019-01-9,Macimorelin,BRD-K00071596,0.6873,0.39701962466897844,6,561,0.9371420518042609
BRD:BRD-K00071599-001-02-9,Remdesivir,BRD-K00071599,-0.751,0.08871580045641875,6,561,0.9269899137089833
BRD:BRD-K00073038-001-02-9,Ensartinib hydrochloride,BRD-K00073038,0.3274,0.5830563825545794,6,561,0.9542522880458459
BRD:BRD-K00073067-001-02-9,Artelinic acid,BRD-K00073067,-0.7625,0.2514996274828114,6,561,0.930099219237979
BRD:BRD-K00073070-001-02-9,SAR-260301,BRD-K00073070,0.651,0.4102153247209872,6,561,0.9371420518042609
BRD:BRD-K00073093-001-02-9,Alofanib,BRD-K00073093,-0.1565,0.646546873985956,6,561,0.9600080633324578
BRD:BRD-K00073449-019-02-9,H-Val-Pro-Pro-OH (TFA),BRD-K00073449,1.0138,0.21701742321247916,6,561,0.930099219237979
BRD:BRD-K00073457-001-02-9,Alminoprofen,BRD-K00073457,-0.1566,0.7056040257181628,6,561,0.9740153160263592
BRD:BRD-K00073831-019-02-9,Dusquetide,BRD-K00073831,-0.116,0.7649051367150067,6,561,0.9800852578762286
BRD:BRD-K00073864-001-02-9,Pexacerfont,BRD-K00073864,0.1501,0.6400469629986796,6,561,0.9600080633324578
BRD:BRD-K00073880-001-02-9,Tildipirosin,BRD-K00073880,0.4472,0.3104709515998021,6,561,0.9304292892047283
BRD:BRD-K00073895-001-02-9,GW7604,BRD-K00073895,0.1973,0.45244434493511093,6,561,0.9434873665100119
BRD:BRD-K00073934-001-02-9,Dabuzalgron,BRD-K00073934,0.569,0.36777989567005465,6,561,0.9356819309855848
BRD:BRD-K00073937-001-02-9,RP-54745,BRD-K00073937,0.5235,0.2508869382182458,6,561,0.930099219237979
BRD:BRD-K00073947-001-02-9,Seltorexant,BRD-K00073947,0.2849,0.22759876608495017,6,561,0.930099219237979
BRD:BRD-K00074079-001-02-9,GSK2245035,BRD-K00074079,-0.2478,0.5175229621976659,6,561,0.946625316402665
BRD:BRD-K00074122-001-02-9,TAS-116,BRD-K00074122,0.6014,0.031261946736886564,6,561,0.8771638233249642
BRD:BRD-K00074484-001-02-9,MHP,BRD-K00074484,0.2107,0.6167546167142227,6,561,0.9575059753103813
BRD:BRD-K00074531-001-02-9,Neticonazole,BRD-K00074531,-0.4996,0.5744622964460988,6,561,0.9542522880458459
BRD:BRD-K00074616-003-02-9,Etidocaine (hydrochloride),BRD-K00074616,-0.338,0.3038841506905507,6,561,0.9304292892047283
BRD:BRD-K00074641-001-02-9,Imrecoxib,BRD-K00074641,-0.3421,0.5452348598634381,6,561,0.9496945851412583
BRD:BRD-K00074712-001-02-9,Teglicar,BRD-K00074712,-0.606,0.5514696318947783,6,561,0.9505884227759732
BRD:BRD-K00074735-014-02-9,Olanexidine,BRD-K00074735,0.1884,0.6794278244527526,6,561,0.9669492617971475
BRD:BRD-K00074789-001-02-9,Spirapril Hydrochloride,BRD-K00074789,0.8877,0.29127922604896533,6,561,0.9304292892047283
BRD:BRD-K00074831-001-02-9,AZD 4017,BRD-K00074831,0.1786,0.7646760893771386,6,561,0.9800852578762286
BRD:BRD-K00074843-001-02-9,Tepilamide fumarate,BRD-K00074843,-1.3803,0.10233199546001225,6,561,0.9269899137089833
BRD:BRD-K00074858-003-02-9,SR-31747,BRD-K00074858,-0.3857,0.53094971924508,6,561,0.947318522056047
BRD:BRD-K00075060-001-02-9,Rupintrivir,BRD-K00075060,0.6634,0.16485685837586508,6,561,0.9269899137089833
BRD:BRD-K00075103-001-02-9,Finerenone,BRD-K00075103,-0.1965,0.7128929461173085,6,561,0.974238201712013
BRD:BRD-K00075140-005-02-9,Echothiophate Iodide,BRD-K00075140,0.6646,0.2652914350144051,6,561,0.930099219237979
BRD:BRD-K00075152-001-02-9,AZD1940,BRD-K00075152,-0.3666,0.6063319784390122,6,561,0.9561771988502082
BRD:BRD-K00075290-001-02-9,Pamicogrel,BRD-K00075290,-0.73,0.32436954757122227,6,561,0.9304292892047283
BRD:BRD-K00075424-001-02-9,Recilisib,BRD-K00075424,0.3186,0.5369091440396621,6,561,0.9484438093664831
BRD:BRD-K00075537-001-02-9,LY2562175,BRD-K00075537,0.7383,0.362033208311856,6,561,0.9331356509660925
BRD:BRD-K00075584-003-02-9,Melflufen (hydrochloride),BRD-K00075584,0.4115,0.5371888843177255,6,561,0.9484438093664831
BRD:BRD-K00075618-001-03-9,Fedovapagon,BRD-K00075618,-0.9833,0.12006086876720298,6,561,0.9269899137089833
BRD:BRD-K00075632-305-02-9,Adriforant (hydrochloride),BRD-K00075632,-0.8867,0.18828108992589768,6,561,0.9283803268725414
BRD:BRD-K00075673-001-02-9,PF-03463275,BRD-K00075673,-0.0719,0.8267437780813182,6,561,0.9861667732013165
BRD:BRD-K00075696-001-02-9,Iomazenil,BRD-K00075696,1.0911,0.22975574419461348,6,561,0.930099219237979
BRD:BRD-K00075715-003-02-9,ABT-418 (hydrochloride),BRD-K00075715,1.2893,0.11520459888908656,6,561,0.9269899137089833
BRD:BRD-K00075727-003-02-9,Tipepidine (hydrochloride),BRD-K00075727,-0.471,0.16996261927176454,6,561,0.9272823578897382
BRD:BRD-K00075754-001-02-9,Cenisertib,BRD-K00075754,1.072,0.05927080909443465,6,561,0.9135905044976138
BRD:BRD-K00075778-003-02-9,Ansofaxine hydrochloride,BRD-K00075778,0.9416,0.29211157110878916,6,561,0.9304292892047283
BRD:BRD-K00076061-001-02-9,Aleglitazar,BRD-K00076061,-0.2565,0.7176758579365159,6,561,0.9751360648843946
BRD:BRD-K00076155-001-02-9,Lonapalene,BRD-K00076155,0.1454,0.7667947944032647,6,561,0.9800852578762286
BRD:BRD-K00076260-001-02-9,SR 146131,BRD-K00076260,0.4474,0.3007300521442196,6,561,0.9304292892047283
BRD:BRD-K00076315-001-02-9,Pibrentasvir,BRD-K00076315,-0.0259,0.9427935352429043,6,561,0.992824554053612
BRD:BRD-K00076418-001-02-9,AZD5423,BRD-K00076418,0.3384,0.42359491899143503,6,561,0.9408575896975035
BRD:BRD-K00076465-001-02-9,ZD-4190,BRD-K00076465,0.5892,0.0505083397753716,6,561,0.8995378209109437
BRD:BRD-K00076468-001-02-9,Brofaromine,BRD-K00076468,1.282,0.034778663588022535,6,561,0.8771638233249642
BRD:BRD-K00076493-001-02-9,NRC-2694,BRD-K00076493,0.1411,0.7618106251672663,6,561,0.9800852578762286
BRD:BRD-K00076501-001-02-9,PF 04531083,BRD-K00076501,0.8415,0.0006856726273366626,6,561,0.4619472427902323
BRD:BRD-K00076620-001-02-9,CE-245677,BRD-K00076620,0.1538,0.7601043147226656,6,561,0.9800852578762286
BRD:BRD-K00076647-001-02-9,MK-0429,BRD-K00076647,0.709,0.3197427667274504,6,561,0.9304292892047283
BRD:BRD-K00076721-001-02-9,SDZ-MKS 492,BRD-K00076721,-0.3645,0.1259173944052234,6,561,0.9269899137089833
BRD:BRD-K00076909-001-02-9,AZD2098,BRD-K00076909,0.439,0.5735738399977933,6,561,0.9542522880458459
BRD:BRD-K00076917-001-02-9,Febantel,BRD-K00076917,0.6525,0.2357454077026878,6,561,0.930099219237979
BRD:BRD-K00076940-046-02-9,Evogliptin (tartrate),BRD-K00076940,0.1641,0.5763436575150634,6,561,0.9542522880458459
BRD:BRD-K00076949-001-02-9,Rimacalib,BRD-K00076949,0.176,0.6343891929080638,6,561,0.9588557837975272
BRD:BRD-K00076962-001-02-9,Laflunimus,BRD-K00076962,-0.2083,0.7397918266207971,6,561,0.9765062919614045
BRD:BRD-K00077013-001-02-9,Mapracorat,BRD-K00077013,0.3601,0.4982532465417352,6,561,0.946625316402665
BRD:BRD-K00077023-001-02-9,Oteseconazole,BRD-K00077023,0.0124,0.9760083352904475,6,561,0.9945119575523953
BRD:BRD-K00077076-019-02-9,Frakefamide (TFA),BRD-K00077076,0.4214,0.32749133812771625,6,561,0.9304292892047283
BRD:BRD-K00077192-001-02-9,"N-(2-bromo-6-fluorophenyl)-4,5-dihydro-1H-imidazol",BRD-K00077192,-0.3798,0.45376102527751205,6,561,0.9434873665100119
BRD:BRD-K00077266-001-02-9,CCR2 antagonist 3,BRD-K00077266,0.0995,0.8695780906242394,6,561,0.9894604321498002
BRD:BRD-K00077340-001-02-9,EPI-001,BRD-K00077340,-0.0642,0.8829673419121172,6,561,0.9901483487338193
BRD:BRD-K00077386-001-02-9,LY2940094,BRD-K00077386,0.8172,0.15761734962169038,6,561,0.9269899137089833
BRD:BRD-K00077460-001-02-9,Ilorasertib,BRD-K00077460,0.7465,0.16839258515897482,6,561,0.9272823578897382
BRD:BRD-K00077480-001-02-9,Trifarotene,BRD-K00077480,-0.8189,0.460173549398257,6,561,0.9434873665100119
BRD:BRD-K00077635-304-01-2,,BRD-K00077635,0.2906,0.36022668597455826,5,407,0.9331356509660925
BRD:BRD-K00077698-001-02-9,Bimosiamose,BRD-K00077698,-0.4275,0.3454069978594916,6,561,0.9331356509660925
BRD:BRD-K00077939-001-02-9,Gemcabene,BRD-K00077939,0.4518,0.44138974602454445,6,561,0.9434873665100119
BRD:BRD-K00077971-001-02-9,BAY-85-8501,BRD-K00077971,1.1221,0.0852829629293952,6,561,0.9269899137089833
BRD:BRD-K00077991-001-02-9,Difelikefalin,BRD-K00077991,-0.8312,0.2900131591991334,6,561,0.9304292892047283
BRD:BRD-K00078070-001-02-9,"2,4-Dihydroxypyrimidine-5-carboxylic Acid",BRD-K00078070,0.8702,0.23133991107912671,6,561,0.930099219237979
BRD:BRD-K00078154-001-02-9,AR-9281,BRD-K00078154,0.1875,0.5400101887108429,6,561,0.9484438093664831
BRD:BRD-K00078209-001-02-9,Fulacimstat,BRD-K00078209,-1.1692,0.12353656977461729,6,561,0.9269899137089833
BRD:BRD-K00078221-019-02-9,Epitalon (TFA),BRD-K00078221,0.5198,0.22873285513625646,6,561,0.930099219237979
BRD:BRD-K00078317-001-02-9,SAR125844,BRD-K00078317,0.3502,0.5665421454141899,6,561,0.9531271475129707
BRD:BRD-K00078423-001-02-9,Navoximod,BRD-K00078423,-0.3752,0.5891602558404753,6,561,0.9545983563691878
BRD:BRD-K00078514-003-02-9,Etelcalcetide (hydrochloride),BRD-K00078514,-0.5143,0.016263797628104218,6,561,0.7585845938854517
BRD:BRD-K00078613-001-02-9,GLPG0974,BRD-K00078613,1.0097,0.1421059498222623,6,561,0.9269899137089833
BRD:BRD-K00078614-001-02-9,Gemilukast,BRD-K00078614,0.9653,0.07842458416823571,6,561,0.9269899137089833
BRD:BRD-K00078770-001-02-9,4-CPA,BRD-K00078770,0.5759,0.07510032915444428,6,561,0.9269899137089833
