species,metabolite,correlation,p_value,fdr
Bacteroides_Bacteroides_uniformis,HILp_QI23701,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Klebsiella_Klebsiella_oxytoca,HILp_QI12004,0.40748663101604277,0.016756072926604478,0.06784614676678644
Streptococcus_Streptococcus_parasanguinis,HILp_QI23833,0.40779220779220776,0.016666452531186583,0.06784614676678644
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI18328,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Methanobrevibacter_Methanobrevibacter_unclassified,C8p_QI25592,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Acidaminococcus_Acidaminococcus_unclassified,C8p_QI28680,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Coprobacter_Coprobacter_fastidiosus,HILp_QI16475,0.40779220779220776,0.016666452531186583,0.06784614676678644
Streptococcus_Streptococcus_sanguinis,HILp_QI17423,0.40779220779220776,0.016666452531186583,0.06784614676678644
Blautia_Ruminococcus_gnavus,C18n_QI13902,0.40779220779220776,0.016666452531186583,0.06784614676678644
Bacteroides_Bacteroides_intestinalis,C8p_QI13071,0.40748663101604277,0.016756072926604478,0.06784614676678644
Bacteroides_Bacteroides_plebeius,C8p_QI29048,0.40748663101604277,0.016756072926604478,0.06784614676678644
Megasphaera_Megasphaera_micronuciformis,C8p_QI28214,0.40779220779220776,0.016666452531186583,0.06784614676678644
Bifidobacterium_Bifidobacterium_bifidum,C8p_QI26403,0.40748663101604277,0.016756072926604478,0.06784614676678644
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_4_56FAA,HILp_QI10347,-0.40779220779220776,0.016666452531186583,0.06784614676678644
Odoribacter_Odoribacter_unclassified,C18n_QI12374,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Dorea_Dorea_unclassified,C8p_QI27445,-0.40779220779220776,0.016666452531186583,0.06784614676678644
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,HILp_TF25,-0.40748663101604277,0.016756072926604478,0.06784614676678644
Klebsiella_Klebsiella_unclassified,HILp_QI22660,0.40779220779220776,0.016666452531186583,0.06784614676678644
Bilophila_Bilophila_unclassified,C8p_QI14525,-0.40779220779220776,0.016666452531186583,0.06784614676678644
Parabacteroides_Parabacteroides_unclassified,HILp_QI11512,0.40748663101604277,0.016756072926604478,0.06784614676678644
Ruminococcus_Ruminococcus_flavefaciens,C8p_QI28892,0.40779220779220776,0.016666452531186583,0.06784614676678644
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI22223,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Escherichia_Escherichia_coli,HILp_QI24700,0.40718105423987777,0.01684609566116333,0.06787309190444817
Clostridium_Clostridium_perfringens,C8p_QI2684,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Alistipes_Alistipes_shahii,HILp_QI13627,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Veillonella_Veillonella_dispar,C18n_QI13902,0.40718105423987777,0.01684609566116333,0.06787309190444817
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI10696,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Lactobacillus_Lactobacillus_gasseri,HILp_QI10676,0.40718105423987777,0.01684609566116333,0.06787309190444817
Alistipes_Alistipes_putredinis,C8p_QI27253,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Alistipes_Alistipes_shahii,HILp_QI25241,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Blautia_Ruminococcus_gnavus,C18n_QI13047,0.40718105423987777,0.01684609566116333,0.06787309190444817
Bacteroides_Bacteroides_massiliensis,C8p_QI28927,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Anaerostipes_Anaerostipes_unclassified,HILp_QI13997,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Prevotella_Prevotella_buccalis,HILp_QI13997,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Fusobacterium_Fusobacterium_nucleatum,HILp_QI23898,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Roseburia_Roseburia_hominis,C8p_QI23704,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Lachnospiraceae_noname_Lachnospiraceae_bacterium_9_1_43BFAA,HILp_TF25,0.40718105423987777,0.01684609566116333,0.06787309190444817
Bacteroides_Bacteroides_uniformis,C8p_QI26043,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Turicibacter_Turicibacter_sanguinis,C8p_QI29307,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Bacteroides_Bacteroides_sp_4_3_47FAA,C8p_QI2112,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Bifidobacterium_Bifidobacterium_dentium,HILp_QI13409,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI18165,0.40718105423987777,0.01684609566116333,0.06787309190444817
Granulicatella_Granulicatella_unclassified,HILn_QI857,0.40718105423987777,0.01684609566116333,0.06787309190444817
Odoribacter_Odoribacter_splanchnicus,HILp_QI24865,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Ruminococcus_Ruminococcus_albus,HILp_QI19785,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Bilophila_Bilophila_unclassified,C8p_QI29281,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Clostridium_Clostridium_clostridioforme,C8p_QI28450,0.40718105423987777,0.01684609566116333,0.06787309190444817
Gammaretrovirus_Porcine_type_C_oncovirus,HILp_QI18062,-0.40718105423987777,0.01684609566116333,0.06787309190444817
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI26101,0.40718105423987777,0.01684609566116333,0.06787309190444817
Alistipes_Alistipes_sp_AP11,HILp_QI24220,0.40718105423987777,0.01684609566116333,0.06787309190444817
Peptostreptococcaceae_noname_Peptostreptococcaceae_noname_unclassified,C8p_QI26993,0.4068754774637128,0.016936522116578225,0.06804003525138878
Enterococcus_Enterococcus_casseliflavus,C8p_QI20203,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Porphyromonas_Porphyromonas_bennonis,HILp_QI16760,0.4068754774637128,0.016936522116578225,0.06804003525138878
Bacteroides_Bacteroides_fragilis,HILp_QI22498,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Alistipes_Alistipes_indistinctus,C8p_QI22100,0.4068754774637128,0.016936522116578225,0.06804003525138878
Paraprevotella_Paraprevotella_unclassified,HILp_QI13835,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Bifidobacterium_Bifidobacterium_breve,C8p_QI26171,0.4068754774637128,0.016936522116578225,0.06804003525138878
Burkholderiales_noname_Burkholderiales_bacterium_1_1_47,HILp_QI21205,0.4068754774637128,0.016936522116578225,0.06804003525138878
Veillonella_Veillonella_atypica,HILp_QI18144,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Bacteroides_Bacteroides_dorei,C8p_QI16266,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Eubacterium_Eubacterium_siraeum,HILp_QI12724,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Clostridium_Clostridium_symbiosum,C8p_QI25555,0.4068754774637128,0.016936522116578225,0.06804003525138878
Enterococcus_Enterococcus_casseliflavus,HILp_QI13627,0.4068754774637128,0.016936522116578225,0.06804003525138878
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,C8p_QI26129,0.4068754774637128,0.016936522116578225,0.06804003525138878
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,C8p_QI22324,-0.4068754774637128,0.016936522116578225,0.06804003525138878
Eubacterium_Eubacterium_sp_3_1_31,HILp_QI16461,0.4068754774637128,0.016936522116578225,0.06804003525138878
Peptostreptococcaceae_noname_Clostridium_bartlettii,C8p_QI20937,0.4068754774637128,0.016936522116578225,0.06804003525138878
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI12647,0.4065699006875478,0.01702735367730676,0.06812672772770931
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI29042,0.4065699006875478,0.01702735367730676,0.06812672772770931
Streptococcus_Streptococcus_gordonii,C8p_QI28519,0.4065699006875478,0.01702735367730676,0.06812672772770931
Clostridium_Clostridium_scindens,C8p_QI19185,0.4065699006875478,0.01702735367730676,0.06812672772770931
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI13775,0.4065699006875478,0.01702735367730676,0.06812672772770931
Coprococcus_Coprococcus_comes,HILp_QI13016,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Oscillibacter_Oscillibacter_unclassified,C8p_QI29441,0.4065699006875478,0.01702735367730676,0.06812672772770931
Eubacterium_Eubacterium_hallii,HILn_QI1148,0.4065699006875478,0.01702735367730676,0.06812672772770931
Lactococcus_Lactococcus_lactis,C8p_QI23507,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Alistipes_Alistipes_shahii,C8p_QI24682,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Streptococcus_Streptococcus_infantis,C8p_QI12081,0.4065699006875478,0.01702735367730676,0.06812672772770931
Prevotella_Prevotella_buccalis,HILp_QI21690,0.4065699006875478,0.01702735367730676,0.06812672772770931
Burkholderia_Burkholderia_unclassified,C8p_QI17521,0.4065699006875478,0.01702735367730676,0.06812672772770931
Roseburia_Roseburia_hominis,HILp_QI16842,0.4065699006875478,0.01702735367730676,0.06812672772770931
Eubacterium_Eubacterium_ramulus,HILn_QI27030,0.4065699006875478,0.01702735367730676,0.06812672772770931
Proteus_Proteus_mirabilis,HILp_QI17522,0.4065699006875478,0.01702735367730676,0.06812672772770931
Bacteroides_Bacteroides_finegoldii,HILp_QI20579,0.4065699006875478,0.01702735367730676,0.06812672772770931
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI21313,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Bacteroides_Bacteroides_eggerthii,HILp_QI11512,0.4065699006875478,0.01702735367730676,0.06812672772770931
Clostridium_Clostridium_symbiosum,C8p_QI12599,0.4065699006875478,0.01702735367730676,0.06812672772770931
Bacteroides_Bacteroides_dorei,HILp_QI22834,0.4065699006875478,0.01702735367730676,0.06812672772770931
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI23889,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Bacteroides_Bacteroides_sp_4_3_47FAA,HILp_QI21214,0.4065699006875478,0.01702735367730676,0.06812672772770931
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,C8p_QI16266,-0.4065699006875478,0.01702735367730676,0.06812672772770931
Bifidobacterium_Bifidobacterium_animalis,HILn_QI20695,0.4056531703590527,0.017302292877021456,0.06818680267509206
Campylobacter_Campylobacter_concisus,C8p_QI27839,0.4059587471352177,0.01721023766622894,0.06818680267509206
Cellulophaga_Cellulophaga_unclassified,C8p_QI23769,0.4059587471352177,0.01721023766622894,0.06818680267509206
Clostridium_Clostridium_hathewayi,C8p_QI19081,0.4062643239113827,0.017118591730546008,0.06818680267509206
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,C8p_QI27048,0.4062643239113827,0.017118591730546008,0.06818680267509206
Escherichia_Escherichia_unclassified,C18n_QI13911,0.4059587471352177,0.01721023766622894,0.06818680267509206
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI24677,0.4056531703590527,0.017302292877021456,0.06818680267509206
Barnesiella_Barnesiella_intestinihominis,HILp_QI22835,0.4062643239113827,0.017118591730546008,0.06818680267509206
Bacteroidales_noname_Bacteroidales_bacterium_ph8,HILp_QI18246,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Collinsella_Collinsella_tanakaei,C8p_QI29047,0.4062643239113827,0.017118591730546008,0.06818680267509206
Bilophila_Bilophila_unclassified,C8p_QI16219,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Collinsella_Collinsella_aerofaciens,HILp_QI12302,0.4056531703590527,0.017302292877021456,0.06818680267509206
Bacteroides_Bacteroides_dorei,C8p_QI20464,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Blautia_Ruminococcus_obeum,C8p_QI29123,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Barnesiella_Barnesiella_intestinihominis,HILp_QI22179,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Bacteroides_Bacteroides_plebeius,C8p_QI29123,0.4059587471352177,0.01721023766622894,0.06818680267509206
Holdemania_Holdemania_unclassified,HILp_QI8507,0.4056531703590527,0.017302292877021456,0.06818680267509206
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI15752,0.4059587471352177,0.01721023766622894,0.06818680267509206
Parabacteroides_Parabacteroides_johnsonii,C8p_QI29041,0.4062643239113827,0.017118591730546008,0.06818680267509206
Coprococcus_Coprococcus_comes,C8p_QI28213,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Propionibacterium_Propionibacterium_acnes,HILp_QI17744,0.4059587471352177,0.01721023766622894,0.06818680267509206
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI15400,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Eubacterium_Eubacterium_siraeum,C8p_QI26043,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,HILp_QI17012,0.4062643239113827,0.017118591730546008,0.06818680267509206
Escherichia_Escherichia_coli,HILp_QI11512,0.4056531703590527,0.017302292877021456,0.06818680267509206
Eubacterium_Eubacterium_siraeum,HILp_QI24981,0.4059587471352177,0.01721023766622894,0.06818680267509206
Bacteroides_Bacteroides_massiliensis,HILp_QI25246,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Streptococcus_Streptococcus_sanguinis,C8p_QI15752,0.4062643239113827,0.017118591730546008,0.06818680267509206
Bacteroides_Bacteroides_massiliensis,HILp_QI8262,0.4056531703590527,0.017302292877021456,0.06818680267509206
Acidaminococcus_Acidaminococcus_unclassified,C18n_QI3961,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Escherichia_Escherichia_coli,HILp_QI13017,0.4056531703590527,0.017302292877021456,0.06818680267509206
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_4_56FAA,HILp_QI24903,0.4059587471352177,0.01721023766622894,0.06818680267509206
Porphyromonas_Porphyromonas_bennonis,HILp_QI17419,0.4062643239113827,0.017118591730546008,0.06818680267509206
Collinsella_Collinsella_tanakaei,HILp_QI18228,0.4062643239113827,0.017118591730546008,0.06818680267509206
Klebsiella_Klebsiella_unclassified,HILn_QI30845,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Bilophila_Bilophila_unclassified,C8p_QI29146,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Bilophila_Bilophila_unclassified,C8p_QI16422,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Megamonas_Megamonas_unclassified,HILp_QI9439,0.4059587471352177,0.01721023766622894,0.06818680267509206
Bilophila_Bilophila_wadsworthia,C8p_QI28061,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Blautia_Blautia_hydrogenotrophica,HILn_QI1148,0.4059587471352177,0.01721023766622894,0.06818680267509206
Alistipes_Alistipes_finegoldii,HILp_TF21,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI12594,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Holdemania_Holdemania_unclassified,C8p_QI25662,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Eubacterium_Eubacterium_hallii,HILp_QI20578,0.4056531703590527,0.017302292877021456,0.06818680267509206
Bacteroidales_noname_Bacteroidales_bacterium_ph8,HILp_QI22784,0.4059587471352177,0.01721023766622894,0.06818680267509206
Bacteroides_Bacteroides_dorei,C18n_QI13913,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Morganella_Morganella_morganii,C8p_QI20974,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_21_3,HILn_QI8165,0.4059587471352177,0.01721023766622894,0.06818680267509206
Lachnospiraceae_noname_Lachnospiraceae_bacterium_4_1_37FAA,HILp_QI21980,0.4059587471352177,0.01721023766622894,0.06818680267509206
Morganella_Morganella_morganii,HILp_QI18170,0.4059587471352177,0.01721023766622894,0.06818680267509206
Alistipes_Alistipes_shahii,C18n_QI13912,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Bilophila_Bilophila_wadsworthia,C8p_QI22321,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Ruminococcus_Ruminococcus_flavefaciens,C8p_QI15917,0.4056531703590527,0.017302292877021456,0.06818680267509206
Parabacteroides_Parabacteroides_unclassified,C8p_QI11747,0.4059587471352177,0.01721023766622894,0.06818680267509206
Alistipes_Alistipes_putredinis,HILp_QI21566,-0.4056531703590527,0.017302292877021456,0.06818680267509206
Akkermansia_Akkermansia_muciniphila,HILp_QI17745,0.4062643239113827,0.017118591730546008,0.06818680267509206
Bacteroides_Bacteroides_dorei,HILn_QI1148,0.4056531703590527,0.017302292877021456,0.06818680267509206
Parabacteroides_Parabacteroides_unclassified,HILp_QI16929,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Propionibacterium_Propionibacterium_acnes,HILp_QI24424,0.4059587471352177,0.01721023766622894,0.06818680267509206
Lactococcus_Lactococcus_lactis,HILp_QI25194,0.4062643239113827,0.017118591730546008,0.06818680267509206
Eggerthella_Eggerthella_unclassified,C8p_QI14968,0.4056531703590527,0.017302292877021456,0.06818680267509206
Clostridium_Clostridium_leptum,C8p_QI21372,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Parabacteroides_Parabacteroides_distasonis,HILp_QI20485,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Morganella_Morganella_morganii,HILp_QI12857,0.4062643239113827,0.017118591730546008,0.06818680267509206
Enterococcus_Enterococcus_faecalis,HILp_QI25245,0.4062643239113827,0.017118591730546008,0.06818680267509206
Eubacterium_Eubacterium_hallii,HILn_QI31756,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Bacteroides_Bacteroides_sp_2_1_22,HILp_QI18165,0.4056531703590527,0.017302292877021456,0.06818680267509206
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,C8p_QI28213,0.4059587471352177,0.01721023766622894,0.06818680267509206
Bilophila_Bilophila_wadsworthia,C8p_QI14022,-0.4062643239113827,0.017118591730546008,0.06818680267509206
Adlercreutzia_Adlercreutzia_equolifaciens,C18n_QI13811,-0.4059587471352177,0.01721023766622894,0.06818680267509206
Methanobrevibacter_Methanobrevibacter_unclassified,HILp_QI25170,0.4059587471352177,0.01721023766622894,0.06818680267509206
Proteus_Proteus_mirabilis,HILp_QI14503,0.4059587471352177,0.01721023766622894,0.06818680267509206
Granulicatella_Granulicatella_unclassified,C18n_QI13355,-0.4056531703590527,0.017302292877021456,0.06818680267509206
