gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
MYOM1,25,73,0.0648981318865457,0.0825046380139342,-0.1475607271290614,0.5249872606280896,0.9495859210473464,False
REEP2,25,73,-0.2215462523757314,-0.2114502010532156,-0.14753794594016864,0.6364396662086966,0.9705731973794981,False
HDAC11,25,73,-0.0237478037275867,-0.0026451007874029,-0.14753605956134447,0.4058214903673315,0.9209954618120012,False
RASGEF1C,25,73,-0.05523748470678,-0.047286710655974,-0.1474775387893973,0.3200946835873423,0.8963950915827947,False
GPBAR1,25,73,-0.1098193903720667,-0.0770141361211134,-0.1474713105491154,0.31222576229778953,0.895619923814056,False
PRAMEF12,25,73,-0.134514623229576,-0.075011363943831,-0.14744222159365875,0.49361230413039414,0.9460199043781634,False
BPNT2,25,73,0.0226822563578189,0.0128355613912619,-0.147437297268119,0.8068505849110305,0.9858047872077657,False
OR4K2,25,64,-0.0354417978962971,-0.0139436157401927,-0.14737024234425222,0.4087200334934413,0.9228337212855938,False
NAALADL1,25,73,-0.2567400185903872,-0.1987552809094017,-0.14735451850008666,0.20072005100039259,0.8714555047186535,False
SPATA17,25,73,0.0556650889431485,0.0703314562652029,-0.14727930401849626,0.6657893322735025,0.9717760290595174,False
MYLK,25,73,0.0681594649082328,0.0735197615027844,-0.14725083700271235,0.7692246954984806,0.9836435607604433,False
PRR32,25,73,0.045873877702322,0.0466092357428443,-0.14722606130938118,0.41508951562517304,0.9236746220743333,False
NDRG4,25,73,-0.0120413521698526,-0.0001610823859512,-0.14722262755171117,0.541049008790059,0.9510390919139838,False
KRT15,25,73,-0.1132721414748069,-0.0949704923644231,-0.14721571969459582,0.6019622601209563,0.9625276695406517,False
IFI44,25,73,-0.0710446206341812,-0.0917307974782082,-0.14716974169316158,0.8258385349791039,0.9859585039423604,False
INHBA,25,73,0.0205902091167197,0.0526592354971596,-0.14711814949127994,0.48338155778695513,0.9435570120485404,False
SHD,25,73,-0.0413778185830406,-0.0212215680901537,-0.14703596278188807,0.4012342028325856,0.9206053091479325,False
DGKZ,25,73,-0.1569105325209747,-0.0884690046003934,-0.14696881623137864,0.41508951562517304,0.9236746220743333,False
SPATC1,25,73,0.044970189423375,0.0533501773474857,-0.1469374401587625,0.43399648683575054,0.9305262472141389,False
GIMAP5,25,73,0.1403294081236892,0.1646300803240169,-0.14693540977801128,0.2538874350165481,0.8804552061929203,False
FKBP9,25,73,-0.1192304859412938,-0.0693461331970097,-0.14690656884321926,0.22463119540843013,0.8758139231650692,False
SLC9B1,25,73,-0.2680483890957758,-0.2869807521920463,-0.14680313046859694,0.7817111688236198,0.984053844999742,False
APH1B,25,73,-0.0728143752136245,-0.0525695498078175,-0.14677857390765287,0.6717230780342487,0.9732277401609658,False
SLC30A9,25,73,-0.209099908314056,-0.1957584464206245,-0.14673722147991128,0.4244814714340829,0.9271990820178512,False
CENPP,25,73,-0.2781557444678537,-0.26016228304217,-0.14672257491162574,0.6422660174037125,0.9707911219063249,False
SNIP1,25,73,-0.790186861975644,-0.7386600414596932,-0.14672088837118039,0.3321390979221094,0.8978721792313197,False
BORA,25,73,-1.0139135309927074,-0.8458690660296576,-0.14669023667809492,0.23410294936804021,0.8776290999620173,False
CSK,25,73,-0.0384773235132148,-0.0047906753049078,-0.1466346968017036,0.5850454109642477,0.9590829460596019,False
PARL,25,73,-0.3019037318643769,-0.2786558350835,-0.1465152186600226,0.3200946835873423,0.8963950915827947,False
KRTAP17-1,25,73,-0.2577192861862197,-0.2690504475912408,-0.14650382325956748,0.8513132429180058,0.988911412939093,False
F10,25,73,0.1534694645999738,0.1651996927634265,-0.14648320062132747,0.6422660174037125,0.9707911219063249,False
KRTAP19-4,25,73,0.0884389454820466,0.1147214426242949,-0.14643080819852963,0.5144166848660954,0.9492647500600963,False
CRLF3,25,73,-0.1363265310239297,-0.1431011741059019,-0.14639349862514897,0.7260107062979146,0.9824979603492761,False
CACNA1E,25,73,0.0562528266383841,0.0601454102889094,-0.14634298892217462,0.8321911476644936,0.9863189549059446,False
FAM110A,25,73,0.1161443186265438,0.1297459934014607,-0.14628990374512982,0.5794559650201927,0.9574479274582635,False
CYP2E1,25,73,0.0290230481293492,0.0235751975760353,-0.14628285430221635,0.6306357161065007,0.9686421985185596,False
TCEA2,25,73,-0.0773925789787794,-0.0558743189152837,-0.14627164250221994,0.4012342028325856,0.9206053091479325,False
DHX29,25,73,-0.1318166708404117,-0.0896984955614206,-0.14622386784658065,0.6776773525793856,0.9734384850677691,False
LSMEM1,25,73,0.0238338297947728,0.069470213183346,-0.14620643892158422,0.6076498209632273,0.962608794035836,False
GRN,25,73,-0.1940426526420056,-0.1802421437252232,-0.14613275969878414,0.2968734891684388,0.8916647461104316,False
OAZ2,25,73,-0.03260545505439,0.0169316091171122,-0.14609301959566917,0.43879984860260346,0.931910468470127,False
NEU2,25,73,-0.1446816213337027,-0.110817068622962,-0.14603528702006688,0.27480685152008,0.8852765716972784,False
FASTKD2,25,73,0.1001441080267564,0.1202483400665307,-0.14596729336262154,0.43399648683575054,0.9305262472141389,False
SHCBP1,25,73,-0.1011276660057394,-0.1078310276497447,-0.14592620383345184,0.77546067564049,0.9836435607604433,False
PARP14,25,73,-0.0379686722124528,-0.0376997423420092,-0.14588436770222502,0.5518915612985078,0.9517183675364054,False
ADAMTS14,25,73,0.0352846165131837,0.0729824078466215,-0.1458614324190283,0.5356679265737498,0.9495859210473464,False
DDOST,25,73,-0.9476153055217176,-0.925923787134192,-0.1457464440647694,0.9934975526358074,0.9984533469517243,False
DNAAF11,25,73,0.1207714814227358,0.1431867915930308,-0.1457197335506021,0.3613654473497496,0.9092960758389503,False
ADCY8,25,73,-0.0543170508699701,-0.0295138493629251,-0.14570655639438643,0.2677067518834675,0.8835357570444424,False
FRMD8,25,73,0.0570003901799527,0.0680128165132955,-0.14565737195811293,0.48338155778695513,0.9435570120485404,False
RAB5C,25,73,-0.2318682981824621,-0.2220404798173047,-0.1455706537855729,0.5573525733780409,0.9521616799963463,False
PAX8,25,73,-0.127144767678671,-0.0910666636908021,-0.1455543013454642,0.0885143387102409,0.7971625351146809,False
GGPS1,25,73,-1.3603178700765044,-1.3318445952277378,-0.1455414119168189,0.7077451224642677,0.9800430759832253,False
ZNF205,25,73,-0.2147885578378531,-0.1666224579643454,-0.1452934729586982,0.340329284717792,0.9000655463532047,False
ROPN1,25,64,-0.205142982634685,-0.18848316801921866,-0.14527288832635285,0.7115965484283537,0.9813254213520325,False
KCTD11,25,73,-0.0454072060697459,-0.0526101796446856,-0.14523560539201125,0.8705231679106589,0.9906296200930396,False
ANO8,25,73,-0.0941713382480126,-0.097567993141329,-0.14521372524427767,0.9156251233217644,0.9937098466458393,False
AOC3,25,73,-0.2088989759728249,-0.1709557680587479,-0.14520798123663203,0.5518915612985078,0.9517183675364054,False
CYP2S1,25,73,-0.0696926143407187,-0.0705532082218227,-0.1451460315813499,0.7016931660461112,0.9789962776511687,False
ABHD13,25,73,-0.1457724788631642,-0.1393120308079379,-0.14510159101781955,0.6836518301102266,0.9751460477055504,False
OR5K3,25,64,-0.2620256142336917,-0.2465165833337361,-0.14502237897134132,0.8515520109681459,0.988911412939093,False
NME1,25,73,-0.1020659830739572,-0.1137004282495436,-0.1449451151242078,0.8321911476644936,0.9863189549059446,False
NTF3,25,73,-0.1496070155343523,-0.1119252870047231,-0.14490564653503507,0.22153564402204162,0.874968201092341,False
CPA1,25,73,-0.0004332960604205,-0.0099433423874251,-0.14484448071480063,0.6896461810345269,0.976395236646672,False
PODN,25,73,-0.1268650757289511,-0.1164675555003822,-0.14482332973400538,0.7199042420605032,0.9813443032071524,False
CCNG2,25,73,0.1483073758889864,0.174179430377982,-0.14475333128372306,0.2856961892010692,0.8859941834251768,False
PLEKHM1,25,73,-0.3812278546240346,-0.4159884003530011,-0.14474758687889966,0.8641107846545073,0.9894865878817275,False
B3GALNT1,25,73,0.0510754157354403,0.0508504130443153,-0.14467688988243485,0.9350467151964981,0.9956839865899642,False
HPX,25,73,0.0087098926688697,0.0214959136384441,-0.14461895459045757,0.6776773525793856,0.9734384850677691,False
CCK,25,73,0.0268562071606202,0.0288942278697967,-0.14457772704822494,0.6076498209632273,0.962608794035836,False
ATE1,25,73,0.0330143882826421,0.0507681832023364,-0.14453955252709885,0.77546067564049,0.9836435607604433,False
KLHL12,25,73,-0.1565719594071333,-0.1520739328561513,-0.14446890814816463,0.6190962064463432,0.9651377219430863,False
EAF2,25,73,-0.0402127495156336,-0.0236003281200499,-0.1443432471319905,0.21847077921668723,0.874968201092341,False
MPRIP,25,73,-0.2599867904439034,-0.2732291106637816,-0.1443296183540558,0.6481144677006645,0.9707911219063249,False
WDR59,25,73,-0.3019752905506822,-0.2669627899174921,-0.14430836618531392,0.2856961892010692,0.8859941834251768,False
RUFY1,25,73,0.0296406935757942,0.0588026770412452,-0.14415836759912531,0.3700034314492592,0.9100866295358938,False
H2AX,25,73,-0.5801749845526275,-0.5370793333892934,-0.14407901441737977,0.6190962064463432,0.9651377219430863,False
HELLS,25,73,0.0594579684283701,0.0960497278600363,-0.14403162588279017,0.6657893322735025,0.9717760290595174,False
CCDC90B,25,73,0.0074102253347673,0.0203550730381577,-0.14402722615121394,0.43399648683575054,0.9305262472141389,False
DECR2,25,73,0.1048071537074453,0.1067950494639368,-0.1440270663016743,0.8005458898083107,0.9858047872077657,False
FSHR,25,73,0.0533273713771318,0.0706232004645133,-0.14400156439893536,0.28203446098337503,0.8855121554706527,False
ENTR1,25,73,-0.1361323141965822,-0.0914343246722228,-0.14390429075068611,0.24057262669394208,0.8780190859452627,False
FSHB,25,73,0.1869656909311045,0.2207672953882319,-0.14387083504693343,0.5196881069281236,0.9495859210473464,False
MAPK6,25,73,-0.2105828142467022,-0.1677583324877592,-0.14386485613033467,0.2538874350165481,0.8804552061929203,False
BARD1,25,73,-0.6107833731768214,-0.5545542125498755,-0.14385081522092058,0.5962988241000912,0.9625276695406517,False
CDH6,25,73,0.0127289599993864,0.0176714596499119,-0.1438168593013909,0.6481144677006645,0.9707911219063249,False
PNPLA3,25,73,0.104805529104911,0.1221646244537746,-0.1437981658518584,0.340329284717792,0.9000655463532047,False
TRAPPC6A,25,73,-0.2059459099536278,-0.1897127430012579,-0.1436411598154145,0.6190962064463432,0.9651377219430863,False
BET1,25,73,-0.4270705022074433,-0.4043105955791591,-0.14360000276756324,0.6657893322735025,0.9717760290595174,False
SLC16A4,25,73,-0.1520857906448856,-0.1446741422238035,-0.1435781265320465,0.4533918262601796,0.9348860207763662,False
OPRL1,25,73,0.0109120434188525,0.0284318504125609,-0.14345232958309984,0.5249872606280896,0.9495859210473464,False
TM4SF20,25,73,0.0465091132173584,0.0899196331030881,-0.1434423540959861,0.3444724965008713,0.9018449897440682,False
HSPB2,25,73,-0.031352054290808,0.0245773486320177,-0.14343596302187117,0.3743701302978927,0.913108226155739,False
CNIH4,25,73,-0.613828038104853,-0.563424815698595,-0.1432298768903669,0.27124088635558485,0.8847772117958872,False
NIPSNAP3B,25,73,-0.0976491455913066,-0.1176449159877157,-0.14320359340220157,0.9545070417848627,0.9967864786741705,False
POP5,25,73,-1.8141683829583295,-1.7713222716269748,-0.1431930676995887,0.6539847110222387,0.9717760290595174,False
PLPBP,25,73,-0.0094502617592423,0.0553252319315223,-0.14311684154578844,0.13800925096442893,0.8382939969658453,False
RND1,25,73,-0.248375590806287,-0.2291691682316101,-0.14309031568623365,0.5091731975857208,0.9477820622765035,False
PIGR,25,73,0.0671219076270788,0.0491059907495004,-0.14308992713831187,0.7321346351641417,0.9826277053239689,False
ZNF214,25,73,0.039277145550717,0.0267306647987923,-0.14302833940195483,0.7382756707242916,0.9828510692521547,False
EPHX3,25,73,-0.0379034040777455,-0.0507857596005237,-0.14300373487194357,0.7630036079008589,0.9836435607604433,False
RCC2,25,73,-0.1691661127817589,-0.1765714644966564,-0.14300167956950707,0.7016931660461112,0.9789962776511687,False
GCA,25,73,0.0118855028258248,0.0250297925735629,-0.14277971264638242,0.6481144677006645,0.9707911219063249,False
ZNF664,25,73,0.077827924748322,0.083877458481438,-0.14274662014939843,0.8005458898083107,0.9858047872077657,False
GKAP1,25,73,0.0743575517872757,0.0621070585782731,-0.1427455565256015,0.6598764372504256,0.9717760290595174,False
POLR1B,25,73,-1.4094037507498995,-1.36441775476055,-0.14249727981919633,0.8131678547493968,0.9858047872077657,False
TSPAN9,25,73,-0.0157420023372645,-0.0002695423869779,-0.14246836505636037,0.44363361365524334,0.9327854510380122,False
KCNA10,25,73,-0.3345062844598184,-0.3093240313121997,-0.1424477239282898,0.3200946835873423,0.8963950915827947,False
CRTC2,25,73,-0.2393589621290966,-0.2156937310442393,-0.14227566987979584,0.5039578434534513,0.9477820622765035,False
PSPN,25,73,0.0483599692631187,0.061374378577299,-0.1422230814962341,0.43399648683575054,0.9305262472141389,False
CABP1,25,73,0.061186542090708,0.0797322823755936,-0.1422174749353827,0.541049008790059,0.9510390919139838,False
HHAT,25,73,0.033295725633747,0.06315605497246,-0.1421775138087623,0.5039578434534513,0.9477820622765035,False
IFIT3,25,73,-0.015108633833346,0.0313621422425868,-0.14213460473468564,0.22153564402204162,0.874968201092341,False
RNF34,25,73,-0.0201886624963736,-0.0282299976833901,-0.14210475043098428,0.6956600720195174,0.9781134440039181,False
RPL18A,25,73,-2.9101199655838577,-2.7663330321767385,-0.14207492849111417,0.3200946835873423,0.8963950915827947,False
KRTAP19-8,25,73,-0.158234287582595,-0.1129767769451293,-0.1420710581035834,0.3006633881064895,0.8936176383453446,False
LPP,25,73,0.0655072019654397,0.0909078386091911,-0.14199268096899714,0.3240773558883906,0.8968019191580603,False
ADHFE1,25,73,-0.0392821247195103,-0.0211410201753763,-0.14196765032248548,0.8131678547493968,0.9858047872077657,False
FCN2,25,73,-0.1223074721876713,-0.0729225576986596,-0.1419339211574903,0.44363361365524334,0.9327854510380122,False
ARVCF,25,73,-0.0064593836031429,0.0061472084793271,-0.14192007242273713,0.6657893322735025,0.9717760290595174,False
TAAR8,25,73,0.0636777404697683,0.0697634788301898,-0.1418146474799563,0.624854464957099,0.9681383747641701,False
GART,25,73,-0.314274428251501,-0.340793578166789,-0.1417774046650496,0.48848249166740954,0.9450776389823393,False
GPR84,25,73,-0.1229038309442276,-0.0996655278651035,-0.1417265185384577,0.5303139380603055,0.9495859210473464,False
CES2,25,73,-0.0814628223980854,-0.039535646701002,-0.14172633729410217,0.4058214903673315,0.9209954618120012,False
GFRA2,25,73,0.0358629200154201,0.0574321539957074,-0.14172567556423019,0.3528550211751722,0.9063233612221763,False
CCDC148,25,73,0.0314465617051628,0.0520310395034516,-0.14172432407085456,0.24385427816201677,0.8783750626201533,False
CSNK1A1,25,73,-0.6392652936640233,-0.6360798927841872,-0.14166654448670643,0.4583159980009992,0.9368518194432189,False
DNASE2,25,73,-0.1480700649344441,-0.1107078476199422,-0.14165142138218487,0.3240773558883906,0.8968019191580603,False
LIN7A,25,73,-0.0010593502422682,0.0191782034625251,-0.14158644414741672,0.5196881069281236,0.9495859210473464,False
FGF13,25,73,-0.0212534040603511,-0.0001090463796206,-0.14157657818892977,0.4987708160445308,0.9477820622765035,False
PDLIM7,25,73,-0.0635249322305,-0.0610798073449567,-0.14154614632679707,0.7692246954984806,0.9836435607604433,False
CCDC78,25,73,-0.2853514050978853,-0.2314971029803561,-0.1414672648136848,0.18948585389110273,0.8685252674134364,False
MYADM,25,73,-0.122232915128935,-0.1328653515780903,-0.14134999285748504,0.9027045997275577,0.9930913662012907,False
CEP290,25,73,-0.1406474295246557,-0.1094902783553116,-0.1412636840073859,0.6133612300440259,0.9636537471234056,False
GXYLT1,25,73,0.0600103907531795,0.0492234506126749,-0.14124204986701938,0.8131678547493968,0.9858047872077657,False
TSPYL2,25,73,0.0043363743792278,0.0217779908155747,-0.14120810460826597,0.41508951562517304,0.9236746220743333,False
C16orf78,25,73,0.1137320724407945,0.1145657121880091,-0.14117814167015966,0.7692246954984806,0.9836435607604433,False
KIAA0513,25,73,-0.0190915318824705,-0.011556184899198,-0.1411481523231975,0.9480166756712798,0.9967864786741705,False
TICAM1,25,73,-0.0454179145515211,-0.0336070559012803,-0.1411042552993199,0.2538874350165481,0.8804552061929203,False
NUFIP1,25,73,-0.6292520797808768,-0.6533090216037118,-0.1410793012583047,0.6190962064463432,0.9651377219430863,False
ZNF563,25,73,-0.0976080615584828,-0.0891773736861626,-0.14106718859968004,0.48338155778695513,0.9435570120485404,False
PCGF2,25,73,-0.2267781627812249,-0.2143469225467834,-0.14104139869730736,0.6190962064463432,0.9651377219430863,False
MRPL3,25,73,-0.5008220941452612,-0.4606188099186496,-0.14102722593512734,0.5356679265737498,0.9495859210473464,False
ST8SIA2,25,73,0.0318762712798511,0.0654693734955058,-0.14102393110311348,0.46825374640867434,0.9418124427205765,False
CABCOCO1,25,73,-0.0955072322363906,-0.0688752496700145,-0.14096447007090893,0.3656685189912763,0.9100350054174289,False
SLC22A15,25,73,-0.1930931195170308,-0.1651480291779013,-0.14094917330540752,0.47326701812400807,0.9432200624632198,False
TNIP1,25,73,-0.0125569188853281,0.022601664535654,-0.14093741532555082,0.2471672461355925,0.8788332124642692,False
BMP3,25,73,0.1424827633985978,0.1564125958624759,-0.1409370475735181,0.32809216383229467,0.8968019191580603,False
ERMAP,25,73,-0.0745064281317344,-0.0636266438019828,-0.1409310942865796,0.7260107062979146,0.9824979603492761,False
ZNF350,25,73,-0.0096871643240203,0.0208457729112484,-0.14080106072274776,0.20651608755486806,0.8729467152160159,False
ZNF25,25,73,0.0327711348391781,0.0339694993419998,-0.14078831398682304,0.3700034314492592,0.9100866295358938,False
